"Date","HatchDateJulYear","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation","HDDSum1_11","HDDSum12_22","HDDSumIncubation"
"11/1/2000",2000306,12.8787878787879,5.25252525252525,16.1111111111111,0.555555555555555,-1.61616161616162,3.42105263157895,2.6924,0.1778,2.667,11,0,70,0,0,0,228,324,287
"11/2/2000",2000307,12.4242424242424,4.5959595959596,15.4970760233918,1.16161616161616,-2.47474747474747,3.15789473684211,2.794,0.2286,2.667,11,0,65,0,0,0,227,339,302
"11/3/2000",2000308,11.6161616161616,4.04040404040404,14.8830409356725,1.56565656565657,-3.73737373737374,2.69005847953216,2.794,0.2286,2.667,11,0,52,0,0,0,231,357,321
"11/4/2000",2000309,11.1616161616162,3.28282828282828,14.8538011695906,1.76767676767677,-4.6969696969697,2.19298245614035,2.8448,0.1778,2.667,11,0,44,0,0,0,233,374,330
"11/5/2000",2000310,10.4545454545455,2.82828282828283,14.766081871345,1.51515151515152,-4.6969696969697,1.69590643274854,2.794,0.3302,2.6162,11,0,41,0,0,0,242,379,340
"11/6/2000",2000311,9.94949494949495,2.97979797979798,14.5029239766082,1.36363636363636,-4.19191919191919,0.994152046783626,2.6924,1.016,0.7366,11,0,39,0,0,0,249,372,357
"11/7/2000",2000312,9.84848484848485,3.03030303030303,14.2690058479532,1.76767676767677,-4.04040404040404,0.555555555555556,2.6924,1.0414,0.6858,11,0,39,0,0,0,246,370,369
"11/8/2000",2000313,9.54545454545454,3.13131313131313,14.2105263157895,1.86868686868687,-3.63636363636364,0.497076023391813,2.7178,1.2446,0.6858,11,0,39,0,0,0,248,365,371
"11/9/2000",2000314,8.68686868686869,3.13131313131313,14.0643274853801,1.51515151515152,-3.18181818181818,0.760233918128655,2.7178,1.9558,0.762,11,0,41,0,0,0,260,360,369
"11/10/2000",2000315,7.27272727272727,2.77777777777778,13.6842105263158,0.656565656565657,-3.18181818181818,1.4327485380117,2.6416,2.1082,1.2446,6,0,46,0,0,0,282,364,364
"11/11/2000",2000316,6.36363636363636,2.07070707070707,13.7134502923977,-0.555555555555556,-4.04040404040404,1.84210526315789,2.159,2.2098,3.2258,0,0,46,0,0,0,303,380,357
"11/12/2000",2000317,5.25252525252525,1.71717171717172,13.1578947368421,-1.61616161616162,-4.74747474747475,2.04678362573099,0.1778,2.2352,3.3274,0,0,46,0,0,0,324,391,363
"11/13/2000",2000318,4.5959595959596,1.71717171717172,12.4269005847953,-2.47474747474747,-5.4040404040404,1.6374269005848,0.2286,2.0828,3.2512,0,0,41,0,0,0,339,397,382
"11/14/2000",2000319,4.04040404040404,2.32323232323232,11.7543859649123,-3.73737373737374,-5.4040404040404,1.14035087719298,0.2286,2.0828,3.302,0,0,29,0,0,0,357,391,402
"11/15/2000",2000320,3.28282828282828,2.57575757575758,11.2573099415205,-4.6969696969697,-5.50505050505051,0.380116959064327,0.1778,2.0828,3.302,0,0,18,0,0,0,374,390,423
"11/16/2000",2000321,2.82828282828283,1.56565656565657,10.2923976608187,-4.6969696969697,-6.06060606060606,0.146198830409357,0.3302,1.9304,2.8448,0,0,11,0,0,0,379,405,444
"11/17/2000",2000322,2.97979797979798,0.404040404040404,10.2923976608187,-4.19191919191919,-7.37373737373737,0.204678362573099,1.016,1.397,2.8448,0,0,11,0,0,0,372,430,443
"11/18/2000",2000323,3.03030303030303,-0.656565656565656,10.2046783625731,-4.04040404040404,-8.43434343434343,0.204678362573099,1.0414,1.4986,2.8702,0,0,11,0,0,0,370,451,445
"11/19/2000",2000324,3.13131313131313,-1.36363636363636,10,-3.63636363636364,-9.74747474747475,0.0292397660818713,1.2446,1.27,2.8702,0,0,11,0,0,0,365,471,452
"11/20/2000",2000325,3.13131313131313,-1.61616161616162,9.64912280701754,-3.18181818181818,-10.2525252525253,0.087719298245614,1.9558,0.6096,2.8702,0,0,11,0,0,0,360,479,457
"11/21/2000",2000326,2.77777777777778,-1.16161616161616,9.29824561403509,-3.18181818181818,-9.94949494949495,0.146198830409357,2.1082,0.7874,2.8702,0,0,11,0,0,0,364,471,462
"11/22/2000",2000327,2.07070707070707,-0.808080808080808,8.59649122807018,-4.04040404040404,-10.1515151515152,-0.175438596491228,2.2098,0.7112,2.8702,0,0,11,0,0,0,380,469,479
"11/23/2000",2000328,1.71717171717172,-0.606060606060606,7.51461988304094,-4.74747474747475,-9.7979797979798,-0.555555555555556,2.2352,1.3208,2.9718,0,0,11,0,0,0,391,463,504
"11/24/2000",2000329,1.71717171717172,-0.252525252525252,6.75438596491228,-5.4040404040404,-9.34343434343434,-1.25730994152047,2.0828,1.3208,2.8702,0,0,11,0,0,0,397,455,529
"11/25/2000",2000330,2.32323232323232,-0.505050505050505,6.4327485380117,-5.4040404040404,-8.93939393939394,-1.54970760233918,2.0828,1.3208,2.8702,0,0,11,0,0,0,391,454,539
"11/26/2000",2000331,2.57575757575758,0.454545454545455,6.31578947368421,-5.50505050505051,-8.03030303030303,-1.49122807017544,2.0828,2.3876,3.0226,0,0,11,0,0,0,390,435,540
"11/27/2000",2000332,1.56565656565657,2.22222222222222,5.99415204678363,-6.06060606060606,-7.82828282828283,-1.19883040935673,1.9304,2.54,3.7084,0,0,11,0,0,0,405,416,540
"11/28/2000",2000333,0.404040404040404,2.57575757575758,5.29239766081871,-7.37373737373737,-7.67676767676768,-1.37426900584795,1.397,2.3876,3.6576,0,0,6,0,0,0,430,411,555
"11/29/2000",2000334,-0.656565656565656,2.82828282828283,4.82456140350877,-8.43434343434343,-7.47474747474747,-1.87134502923977,1.4986,2.5146,3.4036,0,0,0,0,0,0,451,406,572
"11/30/2000",2000335,-1.36363636363636,2.62626262626263,4.35672514619883,-9.74747474747475,-7.52525252525253,-2.13450292397661,1.27,2.5146,2.1336,0,0,0,0,0,0,471,408,584
"12/1/2000",2000336,-1.61616161616162,2.22222222222222,4.06432748538012,-10.2525252525253,-7.77777777777778,-2.42690058479532,0.6096,2.4638,2.1844,0,0,0,0,0,0,479,414,594
"12/2/2000",2000337,-1.16161616161616,1.41414141414141,3.7719298245614,-9.94949494949495,-9.5959595959596,-3.09941520467836,0.7874,2.413,2.286,0,0,0,0,0,0,471,440,611
"12/3/2000",2000338,-0.808080808080808,0.909090909090909,3.12865497076023,-10.1515151515152,-9.54545454545454,-3.94736842105263,0.7112,2.3876,2.2606,0,0,0,0,0,0,469,445,637
"12/4/2000",2000339,-0.606060606060606,0.757575757575758,2.45614035087719,-9.7979797979798,-9.7979797979798,-4.56140350877193,1.3208,1.8034,2.2606,0,0,0,0,0,0,463,449,659
"12/5/2000",2000340,-0.252525252525252,0.0505050505050505,2.33918128654971,-9.34343434343434,-10,-5.17543859649123,1.3208,1.8034,2.2606,0,0,0,0,0,0,455,458,671
"12/6/2000",2000341,-0.505050505050505,-0.505050505050505,2.22222222222222,-8.93939393939394,-10,-5.76023391812866,1.3208,1.8034,2.2606,0,0,0,0,0,0,454,463,683
"12/7/2000",2000342,0.454545454545455,-2.07070707070707,1.69590643274854,-8.03030303030303,-11.1616161616162,-6.08187134502924,2.3876,0.8636,2.2352,0,0,0,0,0,0,435,490,697
"12/8/2000",2000343,2.22222222222222,-4.34343434343434,1.19883040935673,-7.82828282828283,-11.969696969697,-6.34502923976608,2.54,0.8128,2.3876,0,0,0,0,0,0,416,520,710
"12/9/2000",2000344,2.57575757575758,-4.84848484848485,0.701754385964912,-7.67676767676768,-12.3737373737374,-6.6374269005848,2.3876,0.8128,2.5146,0,0,0,0,0,0,411,529,724
"12/10/2000",2000345,2.82828282828283,-5.05050505050505,0.350877192982456,-7.47474747474747,-12.7272727272727,-7.19298245614035,2.5146,1.016,2.5146,0,0,0,0,0,0,406,535,740
"12/11/2000",2000346,2.62626262626263,-5.3030303030303,0.380116959064328,-7.52525252525253,-12.3232323232323,-7.13450292397661,2.5146,1.1684,2.5654,0,0,0,0,0,0,408,534,739
"12/12/2000",2000347,2.22222222222222,-5.50505050505051,0.730994152046784,-7.77777777777778,-13.4343434343434,-6.75438596491228,2.4638,1.2192,2.7432,0,0,0,0,0,0,414,547,726
"12/13/2000",2000348,1.41414141414141,-5.65656565656566,0.964912280701754,-9.5959595959596,-12.9292929292929,-6.81286549707602,2.413,0.9398,2.7686,0,0,0,0,0,0,440,544,723
"12/14/2000",2000349,0.909090909090909,-5.3030303030303,0.877192982456141,-9.54545454545454,-12.8282828282828,-6.90058479532164,2.3876,0.9398,3.4036,0,0,0,0,0,0,445,539,726
"12/15/2000",2000350,0.757575757575758,-5.2020202020202,0.672514619883041,-9.7979797979798,-12.3737373737374,-7.25146198830409,1.8034,0.889,3.2512,0,0,0,0,0,0,449,534,735
"12/16/2000",2000351,0.0505050505050505,-4.74747474747475,0.321637426900585,-10,-11.8181818181818,-7.92397660818714,1.8034,1.0668,2.5654,0,0,0,0,0,0,458,524,753
"12/17/2000",2000352,-0.505050505050505,-4.34343434343434,0.730994152046784,-10,-11.4646464646465,-8.07017543859649,1.8034,1.0668,3.6068,0,0,0,0,0,0,463,517,748
"12/18/2000",2000353,-2.07070707070707,-3.88888888888889,1.16959064327485,-11.1616161616162,-10.5050505050505,-8.50877192982456,0.8636,0.9398,3.5306,0,0,0,0,0,0,490,503,748
"12/19/2000",2000354,-4.34343434343434,-2.82828282828283,0.87719298245614,-11.969696969697,-9.84848484848485,-8.94736842105263,0.8128,0.9144,2.8194,0,0,0,0,0,0,520,486,761
"12/20/2000",2000355,-4.84848484848485,-2.72727272727273,0.730994152046784,-12.3737373737374,-9.54545454545455,-9.12280701754386,0.8128,1.016,2.921,0,0,0,0,0,0,529,482,766
"12/21/2000",2000356,-5.05050505050505,-2.27272727272727,0.672514619883041,-12.7272727272727,-9.74747474747475,-9.21052631578947,1.016,0.5842,2.8194,0,0,0,0,0,0,535,479,768
"12/22/2000",2000357,-5.3030303030303,-1.46464646464646,0.672514619883041,-12.3232323232323,-9.14141414141414,-8.88888888888889,1.1684,0.4318,2.794,0,0,0,0,0,0,534,465,762
"12/23/2000",2000358,-5.50505050505051,-0.858585858585859,0.555555555555556,-13.4343434343434,-8.33333333333333,-9.1812865497076,1.2192,0.381,3.0734,0,0,0,0,0,0,547,451,769
"12/24/2000",2000359,-5.65656565656566,0.303030303030303,0.146198830409357,-12.9292929292929,-7.92929292929293,-9.21052631578947,0.9398,0.381,3.0734,0,0,0,0,0,0,544,435,777
"12/25/2000",2000360,-5.3030303030303,0.707070707070707,-0.175438596491228,-12.8282828282828,-7.37373737373737,-9.3859649122807,0.9398,0.5334,3.1242,0,0,0,0,0,0,539,426,785
"12/26/2000",2000361,-5.2020202020202,1.16161616161616,-0.204678362573099,-12.3737373737374,-6.46464646464646,-9.53216374269006,0.889,0.5334,3.1242,0,0,0,0,0,0,534,412,788
"12/27/2000",2000362,-4.74747474747475,1.51515151515152,-0.204678362573099,-11.8181818181818,-6.16161616161616,-9.44444444444444,1.0668,0.4064,2.9718,0,0,0,0,0,0,524,406,786
"12/28/2000",2000363,-4.34343434343434,1.51515151515152,-0.087719298245614,-11.4646464646465,-6.33333333333333,-9.64912280701754,1.0668,0.5334,2.9718,0,0,0,0,0,0,517,368,787
"12/29/2000",2000364,-3.88888888888889,1.56565656565657,-0.555555555555556,-10.5050505050505,-6.33333333333333,-9.7953216374269,0.9398,0.5334,3.0734,0,0,0,0,0,0,503,368,797
"12/30/2000",2000365,-2.82828282828283,1.51515151515152,-0.994152046783626,-9.84848484848485,-6.33333333333333,-10.1754385964912,0.9144,0.889,3.0226,0,0,0,0,0,0,486,369,811
"12/31/2000",2000366,-2.72727272727273,1.46464646464646,-1.52046783625731,-9.54545454545455,-6.44444444444444,-10.7309941520468,1.016,1.2192,3.1496,0,0,0,0,0,0,482,370,830
"1/1/2001",2001001,-2.27272727272727,1.26262626262626,-1.92982456140351,-9.74747474747475,-6,-10.4678362573099,0.5842,1.1938,3.2766,0,0,0,0,0,0,479,368,833
"1/2/2001",2001002,-1.46464646464646,1.16161616161616,-2.16374269005848,-9.14141414141414,-7.16666666666667,-10.9941520467836,0.4318,1.1938,2.6924,0,0,0,0,0,0,465,379,846
"1/3/2001",2001003,-0.858585858585859,1.36363636363636,-2.57309941520468,-8.33333333333333,-6.94444444444444,-11.2573099415205,0.381,1.1938,2.6924,0,0,0,0,0,0,451,375,858
"1/4/2001",2001004,0.303030303030303,0.858585858585859,-2.63157894736842,-7.92929292929293,-6.38888888888889,-11.4619883040936,0.381,1.3208,2.6924,0,0,0,0,0,0,435,375,862
"1/5/2001",2001005,0.707070707070707,0.101010101010101,-3.45029239766082,-7.37373737373737,-7.27777777777778,-11.9005847953216,0.5334,1.1938,1.6256,0,0,0,0,0,0,426,390,884
"1/6/2001",2001006,1.16161616161616,-0.303030303030303,-4.23976608187134,-6.46464646464646,-8.38888888888889,-11.8421052631579,0.5334,1.2954,1.651,0,0,0,0,0,0,412,404,896
"1/7/2001",2001007,1.51515151515152,-0.606060606060606,-4.21052631578947,-6.16161616161616,-8.72222222222222,-11.6374269005848,0.4064,1.397,1.651,0,0,0,0,0,0,406,410,892
"1/8/2001",2001008,1.51515151515152,-0.656565656565657,-3.9766081871345,-6.33333333333333,-9.34343434343434,-11.4035087719298,0.5334,1.27,1.397,0,0,0,0,0,0,368,458,884
"1/9/2001",2001009,1.56565656565657,-0.656565656565657,-3.71345029239766,-6.33333333333333,-10.4545454545455,-11.140350877193,0.5334,1.2954,1.4732,0,0,0,0,0,0,368,469,875
"1/10/2001",2001010,1.51515151515152,-0.0505050505050505,-3.85964912280702,-6.33333333333333,-9.6969696969697,-11.1988304093567,0.889,1.397,1.5748,0,0,0,0,0,0,369,455,879
"1/11/2001",2001011,1.46464646464646,0.95959595959596,-3.65497076023392,-6.44444444444444,-8.63636363636364,-10.8187134502924,1.2192,1.1176,1.3208,0,0,0,0,0,0,370,435,869
"1/12/2001",2001012,1.26262626262626,1.36363636363636,-3.30409356725146,-6,-8.18181818181818,-10.233918128655,1.1938,1.1176,1.3208,0,0,0,0,0,0,368,427,853
"1/13/2001",2001013,1.16161616161616,1.56565656565657,-3.09941520467836,-7.16666666666667,-7.72727272727273,-10.1461988304094,1.1938,1.397,1.27,0,0,0,0,0,0,379,421,848
"1/14/2001",2001014,1.36363636363636,0.757575757575758,-2.42690058479532,-6.94444444444444,-8.33333333333333,-10.0584795321637,1.1938,1.397,1.27,0,0,0,0,0,0,375,435,835
"1/15/2001",2001015,0.858585858585859,0.757575757575758,-1.92982456140351,-6.38888888888889,-8.53535353535354,-9.94152046783626,1.3208,1.27,1.4224,0,0,0,0,0,0,375,437,825
"1/16/2001",2001016,0.101010101010101,1.26262626262626,-1.57894736842105,-7.27777777777778,-7.37373737373737,-9.1812865497076,1.1938,1.3716,1.2954,0,0,0,0,0,0,390,421,806
"1/17/2001",2001017,-0.303030303030303,1.56565656565657,-0.847953216374269,-8.38888888888889,-6.66666666666667,-8.47953216374269,1.2954,1.4732,1.2446,0,0,0,0,0,0,404,411,782
"1/18/2001",2001018,-0.606060606060606,1.66666666666667,-0.526315789473684,-8.72222222222222,-6.91919191919192,-8.24074074074074,1.397,1.3208,1.3716,0,0,0,0,0,0,410,412,731
"1/19/2001",2001019,-0.656565656565657,2.17171717171717,-0.146198830409357,-9.34343434343434,-5.90909090909091,-7.77777777777778,1.27,1.4986,0.9144,0,0,0,0,0,0,458,397,717
"1/20/2001",2001020,-0.656565656565657,3.18181818181818,0.233918128654971,-10.4545454545455,-4.6969696969697,-7.74691358024691,1.2954,1.4732,1.1938,0,0,0,0,0,0,469,375,710
"1/21/2001",2001021,-0.0505050505050505,2.42424242424242,0.175438596491228,-9.6969696969697,-5.65656565656566,-7.19135802469136,1.397,1.016,1.5748,0,0,0,0,0,0,455,392,702
"1/22/2001",2001022,0.95959595959596,1.31313131313131,0.350877192982456,-8.63636363636364,-7.27272727272727,-6.85185185185185,1.1176,0.8636,1.5748,0,0,0,0,0,0,435,419,693
"1/23/2001",2001023,1.36363636363636,1.26262626262626,0.43859649122807,-8.18181818181818,-8.08080808080808,-6.94444444444444,1.1176,0.8636,1.5748,0,0,0,0,0,0,427,427,693
"1/24/2001",2001024,1.56565656565657,1.51515151515152,0.701754385964912,-7.72727272727273,-7.52525252525253,-7.00617283950617,1.397,0.5842,1.5748,0,0,0,0,0,0,421,419,689
"1/25/2001",2001025,0.757575757575758,2.57575757575758,0.818713450292398,-8.33333333333333,-6.21212121212121,-6.94444444444444,1.397,1.5748,1.524,0,0,0,0,0,0,435,396,686
"1/26/2001",2001026,0.757575757575758,2.37373737373737,0.64327485380117,-8.53535353535354,-6.26262626262626,-7.53086419753086,1.27,1.5748,1.5494,0,0,0,0,0,0,437,399,698
"1/27/2001",2001027,1.26262626262626,2.32323232323232,0.497076023391813,-7.37373737373737,-6.61616161616162,-7.9320987654321,1.3716,1.4986,1.651,0,0,0,0,0,0,421,403,707
"1/28/2001",2001028,1.56565656565657,1.66666666666667,0.43859649122807,-6.66666666666667,-7.37373737373737,-7.77777777777778,1.4732,1.2954,1.7272,0,0,0,0,0,0,411,417,706
"1/29/2001",2001029,1.66666666666667,1.31313131313131,0.672514619883041,-6.91919191919192,-7.67676767676768,-8.11728395061728,1.3208,1.2954,1.6256,0,0,0,0,0,0,412,424,707
"1/30/2001",2001030,2.17171717171717,1.36363636363636,0.789473684210526,-5.90909090909091,-7.82828282828283,-8.20987654320988,1.4986,1.1176,1.6256,0,0,0,0,0,0,397,425,707
"1/31/2001",2001031,3.18181818181818,1.26262626262626,1.05263157894737,-4.6969696969697,-8.23232323232323,-8.08641975308642,1.4732,1.143,2.159,0,0,0,0,0,0,375,430,700
"2/1/2001",2001032,2.42424242424242,0.858585858585859,1.2280701754386,-5.65656565656566,-8.98989898989899,-7.37654320987654,1.016,1.2192,2.3114,0,0,0,0,0,0,392,442,686
"2/2/2001",2001033,1.31313131313131,1.01010101010101,0.964912280701754,-7.27272727272727,-8.78787878787879,-7.00617283950617,0.8636,1.3462,2.3114,0,0,0,0,0,0,419,438,685
"2/3/2001",2001034,1.26262626262626,0.808080808080808,0.935672514619883,-8.08080808080808,-8.68686868686869,-7.16049382716049,0.8636,1.3462,2.4384,0,0,0,0,0,0,427,439,688
"2/4/2001",2001035,1.51515151515152,0.303030303030303,0.467836257309942,-7.52525252525253,-9.34343434343434,-8.14814814814815,0.5842,1.4732,2.4384,0,0,0,0,0,0,419,450,712
"2/5/2001",2001036,2.57575757575758,0.454545454545455,0.380116959064328,-6.21212121212121,-9.14141414141414,-8.39506172839506,1.5748,0.5588,2.3876,0,0,0,0,0,0,396,446,717
"2/6/2001",2001037,2.37373737373737,0.606060606060606,0.497076023391813,-6.26262626262626,-8.83838383838384,-8.07017543859649,1.5748,0.5588,2.3876,0,0,0,0,0,0,399,441,751
"2/7/2001",2001038,2.32323232323232,0.808080808080808,0.497076023391813,-6.61616161616162,-9.29292929292929,-8.04093567251462,1.4986,0.8382,2.5908,0,0,0,0,0,0,403,443,750
"2/8/2001",2001039,1.66666666666667,0.858585858585859,0.526315789473684,-7.37373737373737,-9.44444444444444,-8.04093567251462,1.2954,0.8636,2.159,0,0,0,0,0,0,417,444,749
"2/9/2001",2001040,1.31313131313131,0.808080808080808,1.08187134502924,-7.67676767676768,-9.09090909090909,-7.71929824561404,1.2954,1.0414,1.905,0,0,0,0,0,0,424,441,734
"2/10/2001",2001041,1.36363636363636,0.404040404040404,1.90058479532164,-7.82828282828283,-8.93939393939394,-7.33918128654971,1.1176,1.2192,1.905,0,0,0,0,0,0,425,444,714
"2/11/2001",2001042,1.26262626262626,-0.656565656565657,1.78362573099415,-8.23232323232323,-9.94949494949495,-7.16374269005848,1.143,1.1938,1.9812,0,0,0,0,0,0,430,464,713
"2/12/2001",2001043,0.858585858585859,-0.151515151515152,1.19883040935673,-8.98989898989899,-9.04040404040404,-7.54385964912281,1.2192,2.5654,1.9812,0,0,0,0,0,0,442,450,730
"2/13/2001",2001044,1.01010101010101,0.252525252525253,1.19883040935673,-8.78787878787879,-8.43434343434343,-7.95321637426901,1.3462,3.8862,1.8542,0,0,0,0,0,0,438,440,737
"2/14/2001",2001045,0.808080808080808,0.202020202020202,1.75438596491228,-8.68686868686869,-7.87878787878788,-7.30994152046784,1.3462,4.0132,1.8288,0,0,0,0,0,0,439,435,717
"2/15/2001",2001046,0.303030303030303,0.303030303030303,2.13450292397661,-9.34343434343434,-7.77777777777778,-6.90058479532164,1.4732,3.8862,2.7178,0,0,0,0,0,0,450,433,704
"2/16/2001",2001047,0.454545454545455,-2.02252987085478e-17,2.10526315789474,-9.14141414141414,-8.13131313131313,-6.98830409356725,0.5588,4.6228,2.5654,0,0,0,0,0,0,446,440,706
"2/17/2001",2001048,0.606060606060606,-0.202020202020202,2.22222222222222,-8.83838383838384,-8.08080808080808,-6.49122807017544,0.5588,5.08,2.6162,0,0,0,0,0,0,441,442,696
"2/18/2001",2001049,0.808080808080808,-0.303030303030303,1.84210526315789,-9.29292929292929,-8.13131313131313,-6.25730994152047,0.8382,4.7498,2.5908,0,0,0,0,0,0,443,444,698
"2/19/2001",2001050,0.858585858585859,0.353535353535354,1.31578947368421,-9.44444444444444,-8.38383838383838,-6.87134502923977,0.8636,4.7498,2.0574,0,0,0,0,0,0,444,440,718
"2/20/2001",2001051,0.808080808080808,1.16161616161616,1.31578947368421,-9.09090909090909,-8.58585858585859,-7.25146198830409,1.0414,5.207,1.905,0,0,0,0,0,0,441,434,724
"2/21/2001",2001052,0.404040404040404,1.61616161616162,1.84210526315789,-8.93939393939394,-8.23232323232323,-7.36842105263158,1.2192,5.2832,1.9304,0,0,0,0,0,0,444,426,717
"2/22/2001",2001053,-0.656565656565657,1.86868686868687,1.37426900584795,-9.94949494949495,-6.76767676767677,-7.89473684210526,1.1938,5.2832,1.8034,0,0,0,0,0,0,464,409,734
"2/23/2001",2001054,-0.151515151515152,2.62626262626263,1.34502923976608,-9.04040404040404,-6.51515151515152,-7.80701754385965,2.5654,3.7592,1.9304,0,0,0,0,0,0,450,399,733
"2/24/2001",2001055,0.252525252525253,3.03030303030303,1.2280701754386,-8.43434343434343,-6.21212121212121,-8.04093567251462,3.8862,2.794,1.9304,0,0,0,0,0,0,440,392,739
"2/25/2001",2001056,0.202020202020202,3.13131313131313,1.19883040935673,-7.87878787878788,-6.21212121212121,-8.45029239766082,4.0132,3.4798,1.9304,0,0,0,0,0,0,435,391,746
"2/26/2001",2001057,0.303030303030303,3.18181818181818,1.49122807017544,-7.77777777777778,-6.41414141414141,-8.33333333333333,3.8862,3.4798,1.8034,0,0,0,0,0,0,433,393,739
"2/27/2001",2001058,-2.02252987085478e-17,3.28282828282828,1.49122807017544,-8.13131313131313,-7.07070707070707,-8.09941520467836,4.6228,2.667,1.8034,0,0,0,0,0,0,440,398,735
"2/28/2001",2001059,-0.202020202020202,4.24242424242424,1.4327485380117,-8.08080808080808,-7.37373737373737,-8.45029239766082,5.08,2.2098,1.9558,0,0,0,0,0,0,442,391,742
"3/1/2001",2001060,-0.303030303030303,4.6969696969697,0.497076023391813,-8.13131313131313,-6.31313131313131,-9.00584795321637,4.7498,6.1214,1.9812,0,0,0,0,0,0,444,376,767
"3/2/2001",2001061,0.353535353535354,4.49494949494949,0.380116959064328,-8.38383838383838,-5.05050505050505,-8.85964912280702,4.7498,6.4008,2.0828,0,0,0,0,0,0,440,366,767
"3/3/2001",2001062,1.16161616161616,4.6969696969697,0.789473684210526,-8.58585858585859,-4.39393939393939,-8.21637426900585,5.207,5.7658,2.2606,0,0,0,0,0,0,434,357,749
"3/4/2001",2001063,1.61616161616162,4.5959595959596,0.730994152046784,-8.23232323232323,-5,-8.45029239766082,5.2832,5.6134,2.2606,0,0,0,0,0,0,426,364,754
"3/5/2001",2001064,1.86868686868687,4.19191919191919,0.409356725146199,-6.76767676767677,-5.80808080808081,-8.7719298245614,5.2832,5.6388,3.7846,0,0,0,0,0,0,409,376,765
"3/6/2001",2001065,2.62626262626263,3.18181818181818,7.01079362692469e-17,-6.51515151515152,-6.51515151515152,-9.09356725146199,3.7592,5.715,4.2418,0,0,0,0,0,0,399,393,777
"3/7/2001",2001066,3.03030303030303,2.92929292929293,-0.0292397660818713,-6.21212121212121,-6.76767676767677,-8.9766081871345,2.794,5.2324,4.3688,0,0,0,0,0,0,392,398,775
"3/8/2001",2001067,3.13131313131313,3.28282828282828,0.0292397660818714,-6.21212121212121,-6.61616161616162,-9.12280701754386,3.4798,4.4196,4.318,0,0,0,0,0,0,391,393,776
"3/9/2001",2001068,3.18181818181818,3.78787878787879,0.526315789473684,-6.41414141414141,-5.55555555555556,-8.7719298245614,3.4798,6.5278,5.1308,0,0,0,0,0,0,393,377,762
"3/10/2001",2001069,3.28282828282828,3.53535353535354,0.614035087719298,-7.07070707070707,-4.6969696969697,-8.33333333333333,2.667,7.0866,5.588,0,0,0,0,0,0,398,371,753
"3/11/2001",2001070,4.24242424242424,2.72727272727273,0.467836257309942,-7.37373737373737,-4.19191919191919,-8.62573099415205,2.2098,7.2136,5.588,0,0,0,0,0,0,391,374,761
"3/12/2001",2001071,4.6969696969697,2.42424242424242,-0.0292397660818713,-6.31313131313131,-4.29292929292929,-9.09356725146199,6.1214,3.3528,5.588,0,0,0,0,0,0,376,378,777
"3/13/2001",2001072,4.49494949494949,2.52525252525253,0.555555555555556,-5.05050505050505,-4.49494949494949,-8.62573099415205,6.4008,3.048,6.0706,0,0,0,0,0,0,366,379,759
"3/14/2001",2001073,4.6969696969697,2.52525252525253,1.14035087719298,-4.39393939393939,-4.64646464646465,-7.89473684210526,5.7658,3.048,6.1976,0,0,0,0,0,0,357,381,737
"3/15/2001",2001074,4.5959595959596,3.18181818181818,1.34502923976608,-5,-4.34343434343434,-7.33918128654971,5.6134,2.9464,6.1976,0,0,0,0,0,0,364,371,724
"3/16/2001",2001075,4.19191919191919,4.49494949494949,1.75438596491228,-5.80808080808081,-3.63636363636364,-7.13450292397661,5.6388,2.921,6.0706,0,0,0,0,0,0,376,351,714
"3/17/2001",2001076,3.18181818181818,5.80808080808081,1.49122807017544,-6.51515151515152,-2.22222222222222,-7.39766081871345,5.715,3.4036,6.477,0,0,0,0,0,0,393,324,723
"3/18/2001",2001077,2.92929292929293,6.71717171717172,1.4327485380117,-6.76767676767677,-1.41414141414141,-7.45614035087719,5.2324,3.4544,7.2898,0,0,0,0,0,0,398,307,725
"3/19/2001",2001078,3.28282828282828,8.03030303030303,1.40350877192982,-6.61616161616162,-0.909090909090909,-7.45614035087719,4.4196,3.4544,6.9596,0,1,0,0,0,0,393,289,726
"3/20/2001",2001079,3.78787878787879,9.09090909090909,1.92982456140351,-5.55555555555556,-0.707070707070707,-7.39766081871345,6.5278,2.0066,6.9342,0,3,0,0,0,0,377,277,716
"3/21/2001",2001080,3.53535353535354,10.1010101010101,2.60233918128655,-4.6969696969697,-0.303030303030303,-7.33918128654971,7.0866,1.4478,6.7564,0,3,0,0,0,0,371,263,703
"3/22/2001",2001081,2.72727272727273,11.2121212121212,2.95321637426901,-4.19191919191919,0.606060606060606,-7.10526315789474,7.2136,1.3208,10.4902,0,5,0,0,0,0,374,243,693
"3/23/2001",2001082,2.42424242424242,12.979797979798,2.95321637426901,-4.29292929292929,1.61616161616162,-6.25730994152047,3.3528,1.2954,10.795,0,17,0,0,0,0,378,215,679
"3/24/2001",2001083,2.52525252525253,14.1919191919192,3.3625730994152,-4.49494949494949,1.71717171717172,-5.93567251461988,3.048,1.2954,9.271,0,17,0,0,0,0,379,202,666
