"Date","Year","Month","JulDay","HatchDateJulYear","PrecipCM","SnowfallCM","SnowDepthCM","MinC","MaxC","MeanC","GDD10C","OneCMinusMinC","MaxCMinus10C"
2006-05-30,2006,5,150,2006150,0.254,0,0,14.4444444444444,30.5555555555556,22.5,12.5,-13.4444444444444,20.5555555555556
2006-05-31,2006,5,151,2006151,0,0,0,17.7777777777778,32.7777777777778,25.2777777777778,15.2777777777778,-16.7777777777778,22.7777777777778
2007-03-12,2007,3,71,2007071,0,0,12.7,-7.77777777777778,2.77777777777778,-2.5,-12.5,8.77777777777778,-7.22222222222222
2007-03-13,2007,3,72,2007072,0,0,10.16,-6.66666666666667,11.6666666666667,2.5,-7.5,7.66666666666667,1.66666666666667
2007-03-14,2007,3,73,2007073,0,0,0,5,17.7777777777778,11.3888888888889,1.38888888888889,-4,7.77777777777778
2007-03-15,2007,3,74,2007074,3.048,0,0,0.555555555555556,17.7777777777778,9.16666666666667,-0.833333333333332,0.444444444444444,7.77777777777778
2007-03-16,2007,3,75,2007075,0.635,3.81,5.08,-7.77777777777778,1.66666666666667,-3.05555555555556,-13.0555555555556,8.77777777777778,-8.33333333333333
2007-03-17,2007,3,76,2007076,1.0922,13.716,17.78,-9.44444444444444,-3.88888888888889,-6.66666666666667,-16.6666666666667,10.4444444444444,-13.8888888888889
2007-03-18,2007,3,77,2007077,0.7366,14.224,27.94,-8.88888888888889,-5,-6.94444444444444,-16.9444444444444,9.88888888888889,-15
2007-03-19,2007,3,78,2007078,0,0,17.78,-12.2222222222222,-1.11111111111111,-6.66666666666667,-16.6666666666667,13.2222222222222,-11.1111111111111
2007-03-20,2007,3,79,2007079,0.1016,NA,17.78,-8.33333333333333,2.77777777777778,-2.77777777777778,-12.7777777777778,9.33333333333333,-7.22222222222222
2007-03-21,2007,3,80,2007080,0,0,15.24,-18.8888888888889,-1.66666666666667,-10.2777777777778,-20.2777777777778,19.8888888888889,-11.6666666666667
2007-03-22,2007,3,81,2007081,NA,0,10.16,-11.1111111111111,6.66666666666667,-2.22222222222222,-12.2222222222222,12.1111111111111,-3.33333333333333
2007-03-23,2007,3,82,2007082,0.1778,0,0,-1.11111111111111,17.2222222222222,8.05555555555556,-1.94444444444444,2.11111111111111,7.22222222222222
2007-03-24,2007,3,83,2007083,0,0,0,-2.77777777777778,10,3.61111111111111,-6.38888888888889,3.77777777777778,0
2007-03-25,2007,3,84,2007084,1.0414,0,0,-1.11111111111111,10,4.44444444444444,-5.55555555555556,2.11111111111111,0
2007-03-26,2007,3,85,2007085,NA,0,0,1.11111111111111,8.88888888888889,5,-5,-0.111111111111111,-1.11111111111111
2007-03-27,2007,3,86,2007086,0.9906,0,0,6.66666666666667,17.2222222222222,11.9444444444444,1.94444444444444,-5.66666666666667,7.22222222222222
2007-03-28,2007,3,87,2007087,0,0,0,2.77777777777778,16.1111111111111,9.44444444444444,-0.555555555555555,-1.77777777777778,6.11111111111111
2007-03-29,2007,3,88,2007088,0,0,0,-5.55555555555556,7.22222222222222,0.833333333333333,-9.16666666666667,6.55555555555556,-2.77777777777778
2007-03-30,2007,3,89,2007089,0,0,0,-5.55555555555556,6.66666666666667,0.555555555555556,-9.44444444444444,6.55555555555556,-3.33333333333333
2007-03-31,2007,3,90,2007090,0,0,0,-3.88888888888889,12.2222222222222,4.16666666666667,-5.83333333333333,4.88888888888889,2.22222222222222
2007-04-01,2007,4,91,2007091,0,0,0,-1.66666666666667,11.6666666666667,5,-5,2.66666666666667,1.66666666666667
2007-04-02,2007,4,92,2007092,0.1778,0,0,4.44444444444444,8.88888888888889,6.66666666666667,-3.33333333333333,-3.44444444444444,-1.11111111111111
2007-04-03,2007,4,93,2007093,0,0,0,0,18.3333333333333,9.16666666666667,-0.833333333333332,1,8.33333333333334
2007-04-04,2007,4,94,2007094,NA,0,0,2.77777777777778,18.8888888888889,10.8333333333333,0.833333333333334,-1.77777777777778,8.88888888888889
2007-04-05,2007,4,95,2007095,0.254,0.762,NA,-3.33333333333333,5.55555555555556,1.11111111111111,-8.88888888888889,4.33333333333333,-4.44444444444444
2007-04-06,2007,4,96,2007096,NA,0,0,-6.11111111111111,-1.66666666666667,-3.88888888888889,-13.8888888888889,7.11111111111111,-11.6666666666667
2007-04-07,2007,4,97,2007097,0,0,0,-7.77777777777778,-1.11111111111111,-4.44444444444444,-14.4444444444444,8.77777777777778,-11.1111111111111
2007-04-08,2007,4,98,2007098,0,0,0,-5.55555555555556,-1.11111111111111,-3.33333333333333,-13.3333333333333,6.55555555555556,-11.1111111111111
2007-04-09,2007,4,99,2007099,0,0,0,-5,0,-2.5,-12.5,6,-10
2007-04-10,2007,4,100,2007100,0.0254,NA,NA,-3.33333333333333,2.77777777777778,-0.277777777777778,-10.2777777777778,4.33333333333333,-7.22222222222222
2007-04-11,2007,4,101,2007101,0,0,0,-6.66666666666667,5,-0.833333333333333,-10.8333333333333,7.66666666666667,-5
2007-04-12,2007,4,102,2007102,1.397,NA,NA,-3.33333333333333,10.5555555555556,3.61111111111111,-6.38888888888889,4.33333333333333,0.555555555555555
2007-04-13,2007,4,103,2007103,0.3556,0,0,0.555555555555556,8.33333333333333,4.44444444444444,-5.55555555555556,0.444444444444444,-1.66666666666667
2007-04-14,2007,4,104,2007104,NA,0,0,0.555555555555556,2.77777777777778,1.66666666666667,-8.33333333333333,0.444444444444444,-7.22222222222222
2007-04-15,2007,4,105,2007105,0.4064,0,0,0.555555555555556,7.77777777777778,4.16666666666667,-5.83333333333333,0.444444444444444,-2.22222222222222
2007-04-16,2007,4,106,2007106,1.4478,15.24,15.24,-1.11111111111111,3.33333333333333,1.11111111111111,-8.88888888888889,2.11111111111111,-6.66666666666667
2007-04-17,2007,4,107,2007107,2.159,25.4,35.56,-1.11111111111111,0.555555555555556,-0.277777777777778,-10.2777777777778,2.11111111111111,-9.44444444444444
2007-04-18,2007,4,108,2007108,0.1524,NA,22.86,0,1.66666666666667,0.833333333333333,-9.16666666666667,1,-8.33333333333333
2007-04-19,2007,4,109,2007109,0,0,10.16,-0.555555555555556,7.22222222222222,3.33333333333333,-6.66666666666667,1.55555555555556,-2.77777777777778
2007-04-20,2007,4,110,2007110,0,0,0,-2.22222222222222,13.8888888888889,5.83333333333333,-4.16666666666667,3.22222222222222,3.88888888888889
2007-04-21,2007,4,111,2007111,0,0,0,0,17.7777777777778,8.88888888888889,-1.11111111111111,1,7.77777777777778
2007-04-22,2007,4,112,2007112,0,0,0,0.555555555555556,21.1111111111111,10.8333333333333,0.833333333333334,0.444444444444444,11.1111111111111
2007-04-23,2007,4,113,2007113,0,0,0,6.11111111111111,25.5555555555556,15.8333333333333,5.83333333333333,-5.11111111111111,15.5555555555556
2007-04-24,2007,4,114,2007114,0.4826,0,0,7.22222222222222,27.2222222222222,17.2222222222222,7.22222222222222,-6.22222222222222,17.2222222222222
2007-04-25,2007,4,115,2007115,0,0,0,0,12.7777777777778,6.38888888888889,-3.61111111111111,1,2.77777777777778
2007-04-26,2007,4,116,2007116,1.143,0,0,0,9.44444444444444,4.72222222222222,-5.27777777777778,1,-0.555555555555555
2007-04-27,2007,4,117,2007117,0.0762,0,0,4.44444444444444,16.1111111111111,10.2777777777778,0.277777777777779,-3.44444444444444,6.11111111111111
2007-04-28,2007,4,118,2007118,0.4572,0,0,9.44444444444444,19.4444444444444,14.4444444444444,4.44444444444445,-8.44444444444444,9.44444444444445
2007-04-29,2007,4,119,2007119,0.2286,0,0,7.22222222222222,11.1111111111111,9.16666666666667,-0.833333333333334,-6.22222222222222,1.11111111111111
2007-04-30,2007,4,120,2007120,0,0,0,7.22222222222222,18.3333333333333,12.7777777777778,2.77777777777778,-6.22222222222222,8.33333333333334
2007-05-01,2007,5,121,2007121,0,0,NA,1.11111111111111,15.5555555555556,8.33333333333333,-1.66666666666667,-0.111111111111111,5.55555555555556
2007-05-02,2007,5,122,2007122,0.3302,0,0,5,13.3333333333333,9.16666666666667,-0.833333333333332,-4,3.33333333333333
2007-05-03,2007,5,123,2007123,0,0,0,-1.11111111111111,15,6.94444444444444,-3.05555555555556,2.11111111111111,5
2007-05-04,2007,5,124,2007124,0,0,0,-2.22222222222222,16.1111111111111,6.94444444444444,-3.05555555555556,3.22222222222222,6.11111111111111
2007-05-05,2007,5,125,2007125,0,0,0,-1.11111111111111,16.6666666666667,7.77777777777778,-2.22222222222222,2.11111111111111,6.66666666666667
2007-05-06,2007,5,126,2007126,0,0,0,-0.555555555555556,17.2222222222222,8.33333333333333,-1.66666666666667,1.55555555555556,7.22222222222222
2007-05-07,2007,5,127,2007127,0,0,0,-2.22222222222222,15.5555555555556,6.66666666666667,-3.33333333333333,3.22222222222222,5.55555555555556
2007-05-08,2007,5,128,2007128,0,0,0,6.11111111111111,22.2222222222222,14.1666666666667,4.16666666666667,-5.11111111111111,12.2222222222222
2007-05-09,2007,5,129,2007129,0,0,0,10,27.7777777777778,18.8888888888889,8.88888888888889,-9,17.7777777777778
2007-05-10,2007,5,130,2007130,0,0,0,17.2222222222222,28.8888888888889,23.0555555555556,13.0555555555556,-16.2222222222222,18.8888888888889
2007-05-11,2007,5,131,2007131,0.8382,0,0,11.1111111111111,22.2222222222222,16.6666666666667,6.66666666666666,-10.1111111111111,12.2222222222222
2007-05-12,2007,5,132,2007132,0,0,0,6.11111111111111,23.3333333333333,14.7222222222222,4.72222222222222,-5.11111111111111,13.3333333333333
2007-05-13,2007,5,133,2007133,0,0,0,-1.11111111111111,15.5555555555556,7.22222222222222,-2.77777777777778,2.11111111111111,5.55555555555556
2007-05-14,2007,5,134,2007134,0,0,0,-1.66666666666667,13.3333333333333,5.83333333333333,-4.16666666666667,2.66666666666667,3.33333333333333
2007-05-15,2007,5,135,2007135,0,0,0,4.44444444444444,21.1111111111111,12.7777777777778,2.77777777777778,-3.44444444444444,11.1111111111111
2007-05-16,2007,5,136,2007136,0.254,0,0,13.8888888888889,29.4444444444444,21.6666666666667,11.6666666666667,-12.8888888888889,19.4444444444444
2007-05-17,2007,5,137,2007137,0.3556,0,0,5.55555555555556,19.4444444444444,12.5,2.5,-4.55555555555556,9.44444444444445
2007-05-18,2007,5,138,2007138,NA,0,0,0,12.7777777777778,6.38888888888889,-3.61111111111111,1,2.77777777777778
2007-05-19,2007,5,139,2007139,0,0,0,-0.555555555555556,12.2222222222222,5.83333333333333,-4.16666666666667,1.55555555555556,2.22222222222222
2007-05-20,2007,5,140,2007140,0,0,0,5,18.8888888888889,11.9444444444444,1.94444444444444,-4,8.88888888888889
2007-05-21,2007,5,141,2007141,0,0,0,3.88888888888889,16.1111111111111,10,0,-2.88888888888889,6.11111111111111
2007-05-22,2007,5,142,2007142,0,0,0,-1.11111111111111,16.6666666666667,7.77777777777778,-2.22222222222222,2.11111111111111,6.66666666666667
2007-05-23,2007,5,143,2007143,0,0,0,6.66666666666667,22.7777777777778,14.7222222222222,4.72222222222222,-5.66666666666667,12.7777777777778
2007-05-24,2007,5,144,2007144,0,0,0,6.66666666666667,28.3333333333333,17.5,7.5,-5.66666666666667,18.3333333333333
2007-05-25,2007,5,145,2007145,0,0,0,15.5555555555556,30.5555555555556,23.0555555555556,13.0555555555556,-14.5555555555556,20.5555555555556
2007-05-26,2007,5,146,2007146,0.0254,0,0,13.8888888888889,29.4444444444444,21.6666666666667,11.6666666666667,-12.8888888888889,19.4444444444444
2007-05-27,2007,5,147,2007147,0,0,0,12.2222222222222,23.8888888888889,18.0555555555556,8.05555555555556,-11.2222222222222,13.8888888888889
2007-05-28,2007,5,148,2007148,0.5588,0,0,13.3333333333333,26.1111111111111,19.7222222222222,9.72222222222222,-12.3333333333333,16.1111111111111
2007-05-29,2007,5,149,2007149,0,0,0,5.55555555555556,22.7777777777778,14.1666666666667,4.16666666666667,-4.55555555555556,12.7777777777778
2007-05-30,2007,5,150,2007150,0,0,0,5.55555555555556,22.2222222222222,13.8888888888889,3.88888888888889,-4.55555555555556,12.2222222222222
2007-05-31,2007,5,151,2007151,0,0,0,12.2222222222222,28.3333333333333,20.2777777777778,10.2777777777778,-11.2222222222222,18.3333333333333
2008-03-11,2008,3,71,2008071,0,0,NA,-8.88888888888889,-1.11111111111111,-5,-15,9.88888888888889,-11.1111111111111
2008-03-12,2008,3,72,2008072,0.0762,1.524,2.54,-6.66666666666667,3.88888888888889,-1.38888888888889,-11.3888888888889,7.66666666666667,-6.11111111111111
2008-03-13,2008,3,73,2008073,0.0508,0,0,-9.44444444444444,1.11111111111111,-4.16666666666667,-14.1666666666667,10.4444444444444,-8.88888888888889
2008-03-14,2008,3,74,2008074,0,0,0,-7.77777777777778,8.33333333333333,0.277777777777778,-9.72222222222222,8.77777777777778,-1.66666666666667
2008-03-15,2008,3,75,2008075,0.8636,0,0,-0.555555555555556,7.77777777777778,3.61111111111111,-6.38888888888889,1.55555555555556,-2.22222222222222
2008-03-16,2008,3,76,2008076,0,0,0,-1.11111111111111,8.33333333333333,3.61111111111111,-6.38888888888889,2.11111111111111,-1.66666666666667
2008-03-17,2008,3,77,2008077,0.0508,NA,NA,-6.66666666666667,0,-3.33333333333333,-13.3333333333333,7.66666666666667,-10
2008-03-18,2008,3,78,2008078,0,0,0,-7.22222222222222,1.66666666666667,-2.77777777777778,-12.7777777777778,8.22222222222222,-8.33333333333333
2008-03-19,2008,3,79,2008079,0.2794,0,0,-1.11111111111111,6.66666666666667,2.77777777777778,-7.22222222222222,2.11111111111111,-3.33333333333333
2008-03-20,2008,3,80,2008080,1.905,NA,NA,0,7.22222222222222,3.61111111111111,-6.38888888888889,1,-2.77777777777778
2008-03-21,2008,3,81,2008081,0.1016,0.508,NA,-5.55555555555556,2.22222222222222,-1.66666666666667,-11.6666666666667,6.55555555555556,-7.77777777777778
2008-03-22,2008,3,82,2008082,0,0,0,-6.11111111111111,0.555555555555556,-2.77777777777778,-12.7777777777778,7.11111111111111,-9.44444444444444
2008-03-23,2008,3,83,2008083,0,0,0,-7.77777777777778,1.11111111111111,-3.33333333333333,-13.3333333333333,8.77777777777778,-8.88888888888889
2008-03-24,2008,3,84,2008084,0,0,0,-8.88888888888889,1.66666666666667,-3.61111111111111,-13.6111111111111,9.88888888888889,-8.33333333333333
2008-03-25,2008,3,85,2008085,0,0,0,-10,2.22222222222222,-3.88888888888889,-13.8888888888889,11,-7.77777777777778
2008-03-26,2008,3,86,2008086,0.0508,0,0,-7.77777777777778,7.22222222222222,-0.277777777777778,-10.2777777777778,8.77777777777778,-2.77777777777778
2008-03-27,2008,3,87,2008087,0,0,0,-3.33333333333333,9.44444444444444,3.05555555555556,-6.94444444444444,4.33333333333333,-0.555555555555555
2008-03-28,2008,3,88,2008088,1.7526,7.62,7.62,-0.555555555555556,6.11111111111111,2.77777777777778,-7.22222222222222,1.55555555555556,-3.88888888888889
2008-03-29,2008,3,89,2008089,0.0762,0.508,7.62,-6.66666666666667,0.555555555555556,-3.05555555555556,-13.0555555555556,7.66666666666667,-9.44444444444444
2008-03-30,2008,3,90,2008090,0,0,7.62,-11.6666666666667,-1.11111111111111,-6.38888888888889,-16.3888888888889,12.6666666666667,-11.1111111111111
2008-03-31,2008,3,91,2008091,0.0508,0,2.54,-9.44444444444444,8.33333333333333,-0.555555555555555,-10.5555555555556,10.4444444444444,-1.66666666666667
2008-04-01,2008,4,92,2008092,0.7112,0,0,2.22222222222222,12.7777777777778,7.5,-2.5,-1.22222222222222,2.77777777777778
2008-04-02,2008,4,93,2008093,0.127,0,0,-2.22222222222222,20.5555555555556,9.16666666666667,-0.833333333333332,3.22222222222222,10.5555555555556
2008-04-03,2008,4,94,2008094,0,0,0,-7.22222222222222,3.33333333333333,-1.94444444444444,-11.9444444444444,8.22222222222222,-6.66666666666667
2008-04-04,2008,4,95,2008095,0.2794,0,0,-5.55555555555556,11.1111111111111,2.77777777777778,-7.22222222222222,6.55555555555556,1.11111111111111
2008-04-05,2008,4,96,2008096,0.4826,0,0,1.11111111111111,7.77777777777778,4.44444444444444,-5.55555555555556,-0.111111111111111,-2.22222222222222
2008-04-06,2008,4,97,2008097,0,0,0,-1.66666666666667,10,4.16666666666667,-5.83333333333333,2.66666666666667,0
2008-04-07,2008,4,98,2008098,0,0,0,-0.555555555555556,15,7.22222222222222,-2.77777777777778,1.55555555555556,5
2008-04-08,2008,4,99,2008099,0,0,0,3.33333333333333,11.6666666666667,7.5,-2.5,-2.33333333333333,1.66666666666667
2008-04-09,2008,4,100,2008100,0,0,0,6.11111111111111,17.2222222222222,11.6666666666667,1.66666666666667,-5.11111111111111,7.22222222222222
2008-04-10,2008,4,101,2008101,0,0,0,2.77777777777778,18.3333333333333,10.5555555555556,0.555555555555557,-1.77777777777778,8.33333333333334
2008-04-11,2008,4,102,2008102,0.3048,0,0,4.44444444444444,11.6666666666667,8.05555555555556,-1.94444444444444,-3.44444444444444,1.66666666666667
2008-04-12,2008,4,103,2008103,0.1778,0,0,5,15.5555555555556,10.2777777777778,0.277777777777779,-4,5.55555555555556
2008-04-13,2008,4,104,2008104,0.0508,0,0,1.11111111111111,17.2222222222222,9.16666666666667,-0.833333333333334,-0.111111111111111,7.22222222222222
2008-04-14,2008,4,105,2008105,0.1016,0,0,0.555555555555556,5.55555555555556,3.05555555555556,-6.94444444444444,0.444444444444444,-4.44444444444444
2008-04-15,2008,4,106,2008106,0,0,0,-4.44444444444444,8.33333333333333,1.94444444444444,-8.05555555555556,5.44444444444444,-1.66666666666667
2008-04-16,2008,4,107,2008107,0,0,0,-2.22222222222222,11.6666666666667,4.72222222222222,-5.27777777777778,3.22222222222222,1.66666666666667
2008-04-17,2008,4,108,2008108,0,0,0,1.66666666666667,19.4444444444444,10.5555555555556,0.555555555555557,-0.666666666666667,9.44444444444445
2008-04-18,2008,4,109,2008109,0,0,0,3.33333333333333,25.5555555555556,14.4444444444444,4.44444444444444,-2.33333333333333,15.5555555555556
2008-04-19,2008,4,110,2008110,0,0,0,5,25.5555555555556,15.2777777777778,5.27777777777778,-4,15.5555555555556
2008-04-20,2008,4,111,2008111,0,0,0,12.7777777777778,29.4444444444444,21.1111111111111,11.1111111111111,-11.7777777777778,19.4444444444444
2008-04-21,2008,4,112,2008112,0,0,0,10,23.3333333333333,16.6666666666667,6.66666666666667,-9,13.3333333333333
2008-04-22,2008,4,113,2008113,0,0,0,5,23.8888888888889,14.4444444444444,4.44444444444444,-4,13.8888888888889
2008-04-23,2008,4,114,2008114,0,0,0,9.44444444444444,25,17.2222222222222,7.22222222222222,-8.44444444444444,15
2008-04-24,2008,4,115,2008115,0,0,0,2.77777777777778,23.3333333333333,13.0555555555556,3.05555555555556,-1.77777777777778,13.3333333333333
2008-04-25,2008,4,116,2008116,0,0,0,1.66666666666667,18.8888888888889,10.2777777777778,0.277777777777779,-0.666666666666667,8.88888888888889
2008-04-26,2008,4,117,2008117,0,0,0,7.77777777777778,25,16.3888888888889,6.38888888888889,-6.77777777777778,15
2008-04-27,2008,4,118,2008118,3.429,0,0,7.77777777777778,26.6666666666667,17.2222222222222,7.22222222222222,-6.77777777777778,16.6666666666667
2008-04-28,2008,4,119,2008119,0.1016,0,0,8.88888888888889,20,14.4444444444444,4.44444444444444,-7.88888888888889,10
2008-04-29,2008,4,120,2008120,0.6604,0,0,2.77777777777778,11.1111111111111,6.94444444444444,-3.05555555555556,-1.77777777777778,1.11111111111111
2008-04-30,2008,4,121,2008121,0.127,0,0,-0.555555555555556,8.88888888888889,4.16666666666667,-5.83333333333333,1.55555555555556,-1.11111111111111
2008-05-01,2008,5,122,2008122,0,0,0,-3.33333333333333,8.88888888888889,2.77777777777778,-7.22222222222222,4.33333333333333,-1.11111111111111
2008-05-02,2008,5,123,2008123,0.127,0,0,2.77777777777778,14.4444444444444,8.61111111111111,-1.38888888888889,-1.77777777777778,4.44444444444444
2008-05-03,2008,5,124,2008124,0.0508,0,0,10.5555555555556,17.2222222222222,13.8888888888889,3.88888888888889,-9.55555555555556,7.22222222222222
2008-05-04,2008,5,125,2008125,0.8128,0,0,10,18.8888888888889,14.4444444444444,4.44444444444444,-9,8.88888888888889
2008-05-05,2008,5,126,2008126,0,0,0,0,15,7.5,-2.5,1,5
2008-05-06,2008,5,127,2008127,0,0,0,5,20,12.5,2.5,-4,10
2008-05-07,2008,5,128,2008128,0,0,0,2.77777777777778,18.3333333333333,10.5555555555556,0.555555555555557,-1.77777777777778,8.33333333333334
2008-05-08,2008,5,129,2008129,0.254,0,0,8.33333333333333,24.4444444444444,16.3888888888889,6.38888888888889,-7.33333333333333,14.4444444444444
2008-05-09,2008,5,130,2008130,NA,0,0,2.22222222222222,15,8.61111111111111,-1.38888888888889,-1.22222222222222,5
2008-05-10,2008,5,131,2008131,0,0,0,1.66666666666667,15.5555555555556,8.61111111111111,-1.38888888888889,-0.666666666666667,5.55555555555556
2008-05-11,2008,5,132,2008132,0,0,0,0,16.6666666666667,8.33333333333333,-1.66666666666667,1,6.66666666666667
2008-05-12,2008,5,133,2008133,0,0,0,7.22222222222222,18.3333333333333,12.7777777777778,2.77777777777778,-6.22222222222222,8.33333333333334
2008-05-13,2008,5,134,2008134,0,0,0,0.555555555555556,15.5555555555556,8.05555555555556,-1.94444444444444,0.444444444444444,5.55555555555556
2008-05-14,2008,5,135,2008135,0,0,0,1.66666666666667,20,10.8333333333333,0.833333333333334,-0.666666666666667,10
2008-05-15,2008,5,136,2008136,0.3048,0,0,8.88888888888889,23.8888888888889,16.3888888888889,6.38888888888889,-7.88888888888889,13.8888888888889
2008-05-16,2008,5,137,2008137,0.0254,0,0,7.22222222222222,16.1111111111111,11.6666666666667,1.66666666666667,-6.22222222222222,6.11111111111111
2008-05-17,2008,5,138,2008138,0.762,0,0,2.22222222222222,10.5555555555556,6.38888888888889,-3.61111111111111,-1.22222222222222,0.555555555555555
2008-05-18,2008,5,139,2008139,0.2794,0,0,3.88888888888889,18.3333333333333,11.1111111111111,1.11111111111111,-2.88888888888889,8.33333333333334
2008-05-19,2008,5,140,2008140,0.2286,0,0,4.44444444444444,13.3333333333333,8.88888888888889,-1.11111111111111,-3.44444444444444,3.33333333333333
2008-05-20,2008,5,141,2008141,NA,0,0,0.555555555555556,9.44444444444444,5,-5,0.444444444444444,-0.555555555555555
2008-05-21,2008,5,142,2008142,0,0,0,3.33333333333333,15,9.16666666666667,-0.833333333333334,-2.33333333333333,5
2008-05-22,2008,5,143,2008143,0.0762,0,0,5,12.2222222222222,8.61111111111111,-1.38888888888889,-4,2.22222222222222
2008-05-23,2008,5,144,2008144,0.1016,0,0,5.55555555555556,11.6666666666667,8.61111111111111,-1.38888888888889,-4.55555555555556,1.66666666666667
2008-05-24,2008,5,145,2008145,0.0254,0,0,3.33333333333333,16.1111111111111,9.72222222222222,-0.277777777777779,-2.33333333333333,6.11111111111111
2008-05-25,2008,5,146,2008146,0,0,0,2.22222222222222,17.7777777777778,10,0,-1.22222222222222,7.77777777777778
2008-05-26,2008,5,147,2008147,0,0,0,8.33333333333333,23.3333333333333,15.8333333333333,5.83333333333334,-7.33333333333333,13.3333333333333
2008-05-27,2008,5,148,2008148,0,0,0,16.1111111111111,27.7777777777778,21.9444444444444,11.9444444444444,-15.1111111111111,17.7777777777778
2008-05-28,2008,5,149,2008149,0,0,0,0,21.6666666666667,10.8333333333333,0.833333333333334,1,11.6666666666667
2008-05-29,2008,5,150,2008150,0,0,0,0,15,7.5,-2.5,1,5
2008-05-30,2008,5,151,2008151,0,0,0,2.77777777777778,22.2222222222222,12.5,2.5,-1.77777777777778,12.2222222222222
2009-03-12,2009,3,71,2009071,0,0,0,-5.55555555555556,13.3333333333333,3.88888888888889,-6.11111111111111,6.55555555555556,3.33333333333333
2009-03-13,2009,3,72,2009072,0.0254,NA,NA,-8.88888888888889,-2.77777777777778,-5.83333333333333,-15.8333333333333,9.88888888888889,-12.7777777777778
2009-03-14,2009,3,73,2009073,0,0,0,-9.44444444444444,2.77777777777778,-3.33333333333333,-13.3333333333333,10.4444444444444,-7.22222222222222
2009-03-15,2009,3,74,2009074,0,0,0,-6.66666666666667,10,1.66666666666667,-8.33333333333333,7.66666666666667,0
2009-03-16,2009,3,75,2009075,0,0,0,-6.11111111111111,12.7777777777778,3.33333333333333,-6.66666666666667,7.11111111111111,2.77777777777778
2009-03-17,2009,3,76,2009076,0,0,0,-3.88888888888889,13.8888888888889,5,-5,4.88888888888889,3.88888888888889
2009-03-18,2009,3,77,2009077,0,0,0,-0.555555555555556,16.6666666666667,8.05555555555556,-1.94444444444444,1.55555555555556,6.66666666666667
2009-03-19,2009,3,78,2009078,1.4478,0,0,2.22222222222222,15.5555555555556,8.88888888888889,-1.11111111111111,-1.22222222222222,5.55555555555556
2009-03-20,2009,3,79,2009079,0,0,0,-2.77777777777778,9.44444444444444,3.33333333333333,-6.66666666666667,3.77777777777778,-0.555555555555555
2009-03-21,2009,3,80,2009080,0,0,0,-10,1.66666666666667,-4.16666666666667,-14.1666666666667,11,-8.33333333333333
2009-03-22,2009,3,81,2009081,0,0,0,-7.77777777777778,7.77777777777778,0,-10,8.77777777777778,-2.22222222222222
2009-03-23,2009,3,82,2009082,0.0254,0,0,-8.88888888888889,3.88888888888889,-2.5,-12.5,9.88888888888889,-6.11111111111111
2009-03-24,2009,3,83,2009083,0,0,0,-11.6666666666667,-1.11111111111111,-6.38888888888889,-16.3888888888889,12.6666666666667,-11.1111111111111
2009-03-25,2009,3,84,2009084,0,0,0,-10,5.55555555555556,-2.22222222222222,-12.2222222222222,11,-4.44444444444444
2009-03-26,2009,3,85,2009085,0,0,0,0.555555555555556,12.2222222222222,6.38888888888889,-3.61111111111111,0.444444444444444,2.22222222222222
2009-03-27,2009,3,86,2009086,0.7874,0,0,3.33333333333333,6.11111111111111,4.72222222222222,-5.27777777777778,-2.33333333333333,-3.88888888888889
2009-03-28,2009,3,87,2009087,0,0,0,1.11111111111111,13.3333333333333,7.22222222222222,-2.77777777777778,-0.111111111111111,3.33333333333333
2009-03-29,2009,3,88,2009088,0.0508,0,0,4.44444444444444,18.8888888888889,11.6666666666667,1.66666666666667,-3.44444444444444,8.88888888888889
2009-03-30,2009,3,89,2009089,1.3208,0,0,1.66666666666667,12.7777777777778,7.22222222222222,-2.77777777777778,-0.666666666666667,2.77777777777778
2009-03-31,2009,3,90,2009090,0,0,0,0,2.22222222222222,1.11111111111111,-8.88888888888889,1,-7.77777777777778
2009-04-01,2009,4,91,2009091,0,0,0,0,12.2222222222222,6.11111111111111,-3.88888888888889,1,2.22222222222222
2009-04-02,2009,4,92,2009092,0,0,0,2.77777777777778,8.88888888888889,5.83333333333333,-4.16666666666667,-1.77777777777778,-1.11111111111111
2009-04-03,2009,4,93,2009093,NA,0,0,4.44444444444444,18.3333333333333,11.3888888888889,1.38888888888889,-3.44444444444444,8.33333333333334
2009-04-04,2009,4,94,2009094,1.7018,0,0,1.66666666666667,13.8888888888889,7.77777777777778,-2.22222222222222,-0.666666666666667,3.88888888888889
2009-04-05,2009,4,95,2009095,0.508,0,0,0.555555555555556,3.33333333333333,1.94444444444444,-8.05555555555556,0.444444444444444,-6.66666666666667
2009-04-06,2009,4,96,2009096,0.2032,0,0,1.66666666666667,12.2222222222222,6.94444444444444,-3.05555555555556,-0.666666666666667,2.22222222222222
2009-04-07,2009,4,97,2009097,0.889,NA,NA,-2.22222222222222,11.6666666666667,4.72222222222222,-5.27777777777778,3.22222222222222,1.66666666666667
2009-04-08,2009,4,98,2009098,0.0508,0.254,NA,-2.77777777777778,1.11111111111111,-0.833333333333333,-10.8333333333333,3.77777777777778,-8.88888888888889
2009-04-09,2009,4,99,2009099,0,0,0,-3.33333333333333,5.55555555555556,1.11111111111111,-8.88888888888889,4.33333333333333,-4.44444444444444
