"","Obs","Year","Month","Day","Name","NestName","ID","BandNumber","BandDate","BandDateJul","MeasurementDate","MeasurementDateJulYear","MeasurementDateJul","AgeField","CalcAge","CalcAgeInteger","HatchDate","HatchDateJul","HatchDateJulYear","AllSex","BillNT","TEC","BillWidth","BillDepth","Head","UpperBill","UBillSurface","TotBillSurface","Skull","Tarsus","WingChord","Primary7","TailLength","Weight","Condition","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation"
"138",925,2002,4,19,"9D","CCLI02","9D CCLI02","975-57512","5/15/2002",135,"5/15/2002",2002135,135,26,25.6,26,"4/19/2002",109,2002109,"M",19,29.8,11.5,11.2,70.7,10.8,120.96,169.115,40.9,57.6,164,109,45,320,0.12,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"139",936,2002,4,19,"0O","JEWL02","0O JEWL02","975-57523","5/16/2002",136,"5/16/2002",2002136,136,27,26.2,26,"4/19/2002",109,2002109,"M",22.5,35.3,12.2,11.5,76.3,12.8,147.2,209.1525,41,59.6,170,109,63,395,0.12,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"140",934,2002,4,19,"8M","MART02","8M MART02","975-57520","5/16/2002",136,"5/16/2002",2002136,136,27,27.4,27,"4/19/2002",109,2002109,"M",24.8,38.9,14.3,14.1,83.6,14.1,198.81,276.19,44.7,64.6,193,129,78,478,0.12,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"141",940,2002,4,19,"4S","BLAC02","4S BLAC02","975-57527","5/17/2002",137,"5/17/2002",2002137,137,28,28.8,29,"4/19/2002",109,2002109,"M",24.5,38.4,13.3,14.2,82.6,13.9,197.38,264,44.2,60.6,212,143,98,418,0.12,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"142",950,2002,4,24,"0D","CCPL02","0D CCPL02","975-57539","5/22/2002",142,"5/22/2002",2002142,142,28,28.8,29,"4/24/2002",114,2002114,"M",25.2,NA,13.6,13.1,84.2,NA,NA,NA,54.7,62.8,211,148,93,410,0.12,11.51515152,16.71717172,16.34502924,-0.505050505,5.151515152,3.918128655,3.6068,8.8392,4.0894,2,32,124,0,1,24
"143",951,2002,4,24,"1E","CCPL02","1E CCPL02","975-57540","5/22/2002",142,"5/22/2002",2002142,142,28,28.5,29,"4/24/2002",114,2002114,"M",25.2,39.4,14,14.1,82.4,14.2,200.22,276.785,43,61.6,219,145,90,422,0.12,11.51515152,16.71717172,16.34502924,-0.505050505,5.151515152,3.918128655,3.6068,8.8392,4.0894,2,32,124,0,1,24
"144",952,2002,4,25,"2F","CCPL02","2F CCPL02","975-57541","5/22/2002",142,"5/22/2002",2002142,142,27,27,27,"4/25/2002",115,2002115,"M",25.7,40.3,13.4,13.7,83.7,14.6,200.02,273.0325,43.4,61.6,190,130,66,428,0.12,12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,3.6068,8.8392,4.0894,2,32,124,0,1,24
"145",954,2002,4,26,"4H","LANS02","4H LANS02","975-57543","5/23/2002",143,"5/23/2002",2002143,143,27,26.3,26,"4/26/2002",116,2002116,"M",22.5,35.8,12.9,12.5,79.7,13.3,166.25,227.33,43.9,62.6,171,113,65,432,0.12,12.87878788,16.56565657,17.45614035,0.404040404,5.505050505,4.707602339,3.6068,9.1948,5.1816,7,35,124,0,1,24
"146",949,2002,4,27,"8B","BRTN02","8B BRTN02","975-57537","5/22/2002",142,"5/22/2002",2002142,142,25,25,25,"4/27/2002",117,2002117,"M",20.4,32.9,11.4,11.9,72.7,12.5,148.75,191.6425,39.8,57.2,127,69,25,343,0.12,14.24242424,15.50505051,17.42690058,1.515151515,4.444444444,4.707602339,3.0226,10.4394,5.1816,23,19,124,1,0,24
"147",955,2002,4,27,"5I","LANS02","5I LANS02","975-57544","5/23/2002",143,"5/23/2002",2002143,143,26,26.1,26,"4/27/2002",117,2002117,"M",22.3,34.4,12.2,12.4,77.4,12.1,150.04,211.56,43,60.4,168,112,57,426,0.12,14.24242424,15.50505051,17.42690058,1.515151515,4.444444444,4.707602339,3.0226,10.4394,5.1816,23,19,124,1,0,24
"148",956,2002,4,27,"6J","LANS02","6J LANS02","975-57545","5/23/2002",143,"5/23/2002",2002143,143,26,26,26,"4/27/2002",117,2002117,"M",23.2,36.1,12.9,12.4,79.5,12.9,159.96,228.3325,43.4,60.2,172,112,55,400,0.12,14.24242424,15.50505051,17.42690058,1.515151515,4.444444444,4.707602339,3.0226,10.4394,5.1816,23,19,124,1,0,24
"149",958,2002,4,29,"8L","ALOT02","8L ALOT02","975-57547","5/23/2002",143,"5/23/2002",2002143,143,24,24.4,24,"4/29/2002",119,2002119,"M",21.3,33.8,13.7,12.6,73.6,12.5,157.5,222.235,39.8,58.1,127,73,25,382,0.12,15.75757576,13.58585859,16.92982456,3.080808081,3.232323232,4.18128655,3.2004,9.8552,5.7404,32,10,119,1,0,24
"150",959,2002,4,29,"9M","ALOT02","9M ALOT02","975-57548","5/23/2002",143,"5/23/2002",2002143,143,24,24.3,24,"4/29/2002",119,2002119,"M",21,35.2,14.2,12.8,75,14.2,181.76,237.6,39.8,58.9,129,69,24,400,0.13,15.75757576,13.58585859,16.92982456,3.080808081,3.232323232,4.18128655,3.2004,9.8552,5.7404,32,10,119,1,0,24
"151",960,2002,4,30,"8V","ALOT02","8V ALOT02","975-57549","5/23/2002",143,"5/23/2002",2002143,143,23,23,23,"4/30/2002",120,2002120,"M",18.8,30.2,12.4,11.1,66.3,11.4,126.54,177.425,36.1,52.9,90,40,8,262,0.12,15.80808081,13.13131313,16.5497076,3.434343434,2.626262626,4.298245614,1.9558,9.8044,5.842,32,10,119,1,0,24
"152",962,2002,4,30,"1O","ORHA02","1O ORHA02","975-57551","5/28/2002",148,"5/28/2002",2002148,148,28,28.4,28,"4/30/2002",120,2002120,"M",24.6,37.2,14,14.2,82.6,12.6,178.92,262.26,45.4,62.1,204,141,90,467,0.12,15.80808081,13.13131313,16.5497076,3.434343434,2.626262626,4.298245614,1.9558,9.8044,5.842,32,10,119,1,0,24
"153",961,2002,5,1,"0N","WARO02","0N WARO02","975-57550","5/28/2002",148,"5/28/2002",2002148,148,27,27.2,27,"5/1/2002",121,2002121,"M",22,34.6,12.4,13,78.2,12.6,163.8,219.71,43.6,58.1,190,128,74,425,0.13,17.07070707,12.52525253,16.16959064,3.333333333,2.575757576,4.093567251,1.8542,9.8044,6.1214,32,10,118,1,0,24
"154",963,2002,5,2,"2P","ORHA02","2P ORHA02","975-57552","5/28/2002",148,"5/28/2002",2002148,148,26,25.9,26,"5/2/2002",122,2002122,"M",21.4,34.4,13.1,12.5,77.1,13,162.5,220.16,42.7,55.8,166,110,53,320,0.12,17.22222222,12.82828283,15.90643275,4.090909091,2.222222222,4.005847953,1.651,9.7282,6.4008,32,10,113,1,0,24
"155",964,2002,5,4,"3Q","VETS02","3Q VETS02","975-57553","5/30/2002",150,"5/30/2002",2002150,150,26,25.6,26,"5/4/2002",124,2002124,"M",19.8,31.6,12.6,11.8,72.8,11.8,139.24,192.76,41.2,56.6,155,103,50,295,0.12,16.71717172,14.6969697,15.40935673,4.545454545,2.02020202,3.099415205,8.5852,2.5908,3.9624,32,25,101,1,0,24
"156",969,2002,5,21,"0X","HAPA02","0X HAPA02","975-57559","6/15/2002",166,"6/15/2002",2002166,166,25,24.8,25,"5/21/2002",141,2002141,"M",21.1,33.7,11.9,12.3,73.5,12.6,154.98,203.885,39.8,58.5,143,90,30,342,0.12,20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,1.0668,6.604,11.0998,101,128,42,14,16,1
"157",970,2002,5,21,"1Y","HAPA02","1Y HAPA02","975-57560","6/15/2002",166,"6/15/2002",2002166,166,25,24.7,25,"5/21/2002",141,2002141,"M",21.6,35,12,12.2,73.4,13.4,163.48,211.75,38.4,59.2,140,83,35,338,0.12,20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,1.0668,6.604,11.0998,101,128,42,14,16,1
"158",972,2002,5,21,"9B","FERG02","9B FERG02","975-57563","6/18/2002",169,"6/18/2002",2002169,169,28,28.7,29,"5/21/2002",141,2002141,"M",25.7,38.9,14.2,13.5,84,13.2,178.2,269.3825,45.1,61.3,217,150,89,420,0.12,20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,1.0668,6.604,11.0998,101,128,42,14,16,1
"159",968,2002,5,22,"9W","HAPA02","9W HAPA02","975-57558","6/15/2002",166,"6/15/2002",2002166,166,24,24.5,25,"5/22/2002",142,2002142,"M",21,34.5,11.7,11.8,72.1,13.5,159.3,202.6875,37.6,56,136,80,26,318,0.12,22.22222222,23.28282828,14.73684211,8.232323232,10.80808081,3.157894737,2.0574,5.6134,11.0998,116,142,40,14,30,1
"160",973,2002,5,22,"0C","FERG02","0C FERG02","975-57564","6/18/2002",169,"6/18/2002",2002169,169,27,26.8,27,"5/22/2002",142,2002142,"M",23.6,37,13.7,12.9,78.1,13.4,172.86,246.05,41.1,58.2,187,125,66,382,0.12,22.22222222,23.28282828,14.73684211,8.232323232,10.80808081,3.157894737,2.0574,5.6134,11.0998,116,142,40,14,30,1
"161",975,2002,5,31,"2E","WKA202","2E WKA202","975-57568","6/26/2002",177,"6/26/2002",2002177,177,26,26.1,26,"5/31/2002",151,2002151,"M",24.9,38.3,12.4,13.3,80.6,13.4,178.22,246.0775,42.3,61.3,168,109,60,410,0.12,22.82828283,23.13131313,17.33918129,9.898989899,12.72727273,5.555555556,6.731,7.5184,10.795,129,159,111,17,28,14
"162",979,2002,6,3,"6I","SIS202","6I SIS202","975-57572","6/29/2002",180,"6/29/2002",2002180,180,26,25.4,25,"6/3/2002",154,2002154,"M",23.2,36.6,12.4,12.5,77.3,13.4,167.5,227.835,40.7,58.9,155,99,47,385,0.12,23.08080808,23.78787879,19.18128655,10.85858586,13.18181818,5.994152047,5.6642,7.7724,4.3688,140,170,143,28,39,17
"163",997,2003,4,15,"2D","FOHA03","2D FOHA03","975-57592","5/15/2003",135,"5/15/2003",2003135,135,30,28.3,28,"4/15/2003",105,2003105,"M",23.9,36.6,13.1,13.3,80.1,12.7,168.91,241.56,43.5,61.3,198,140,90,395,0.12,15.50505051,17.72727273,7.339181287,2.97979798,4.04040404,-2.368421053,1.143,1.1684,6.9088,35,39,8,1,2,0
"164",990,2003,4,16,"0W","ALOT03","0W ALOT03","975-57585","5/14/2003",134,"5/14/2003",2003134,134,28,27.1,27,"4/16/2003",106,2003106,"M",22.8,36.4,13,12.1,78.8,13.6,164.56,228.41,42.4,63.1,183,128,72,394,0.12,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,1.143,1.8542,6.9088,34,47,24,1,2,1
"165",993,2003,4,16,"3Z","ALOT03","3Z ALOT03","975-57588","5/14/2003",134,"5/14/2003",2003134,134,28,27.3,27,"4/16/2003",106,2003106,"M",23.9,34.7,13.7,12.5,81.6,10.8,135,227.285,46.9,63.7,188,128,78,450,0.12,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,1.143,1.8542,6.9088,34,47,24,1,2,1
"166",994,2003,4,16,"9A","HOMS03","9A HOMS03","975-57589","5/15/2003",135,"5/15/2003",2003135,135,29,27.3,27,"4/16/2003",106,2003106,"M",22,33.8,12.6,12,75.7,11.8,141.6,207.87,41.9,59.6,189,129,76,325,0.12,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,1.143,1.8542,6.9088,34,47,24,1,2,1
"167",996,2003,4,16,"1C","HOMS03","1C HOMS03","975-57591","5/15/2003",135,"5/15/2003",2003135,135,29,28,28,"4/16/2003",106,2003106,"M",23.6,37.3,14.2,12.4,80,13.7,169.88,248.045,42.7,61.9,199,136,86,367,0.12,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,1.143,1.8542,6.9088,34,47,24,1,2,1
"168",986,2003,4,17,"6S","HAWA03","6S HAWA03","975-57581","5/12/2003",132,"5/12/2003",2003132,132,25,25.4,25,"4/17/2003",107,2003107,"M",21.3,32.6,13.9,12,76.1,11.3,135.6,211.085,43.5,59.9,158,97,50,392,0.12,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,1.3462,1.7526,6.858,18,55,18,0,2,1
"169",989,2003,4,17,"9V","HAWA03","9V HAWA03","975-57584","5/12/2003",132,"5/12/2003",2003132,132,25,24.6,25,"4/17/2003",107,2003107,"M",19.7,30.9,13.2,12.1,71.1,11.2,135.52,195.4425,40.2,58.8,132,77,34,305,0.11,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,1.3462,1.7526,6.858,18,55,18,0,2,1
"170",984,2003,4,17,"4Q","HAWA03","4Q HAWA03","975-57579","5/12/2003",132,"5/12/2003",2003132,132,25,26.1,26,"4/17/2003",107,2003107,"M",23.2,35.4,12.7,14,78.3,12.2,170.8,236.295,42.9,64.2,169,110,59,430,0.12,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,1.3462,1.7526,6.858,18,55,18,0,2,1
"171",985,2003,4,17,"5R","HAWA03","5R HAWA03","975-57580","5/12/2003",132,"5/12/2003",2003132,132,25,26.1,26,"4/17/2003",107,2003107,"M",22,31,13.6,13,76.6,9,117,206.15,45.6,62.8,170,112,59,430,0.12,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,1.3462,1.7526,6.858,18,55,18,0,2,1
"172",988,2003,4,17,"8U","HAWA03","8U HAWA03","975-57583","5/12/2003",132,"5/12/2003",2003132,132,25,25.6,26,"4/17/2003",107,2003107,"M",22.4,34.2,13.2,12.8,78.9,11.8,151.04,222.3,44.7,61.2,166,102,52,442,0.12,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,1.3462,1.7526,6.858,18,55,18,0,2,1
"173",1014,2003,4,18,"9U","MNDY03","9U MNDY03","975-57609","5/17/2003",137,"5/17/2003",2003137,137,29,28,28,"4/18/2003",108,2003108,"M",23.1,36.1,13.6,13.5,80.1,13,175.5,244.5775,44,63.8,197,135,87,450,0.12,13.43434343,18.58585859,7.83625731,2.878787879,5.151515152,-2.280701754,1.3462,1.778,5.6896,17,55,18,0,2,1
"174",1000,2003,4,21,"5G","BROT03","5G BROT03","975-57595","5/16/2003",136,"5/16/2003",2003136,136,25,26.1,26,"4/21/2003",111,2003111,"M",23.6,37,13.3,13.1,78,13.4,175.54,244.2,41,63.2,171,111,60,370,0.11,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"175",1003,2003,4,21,"8J","BROT03","8J BROT03","975-57598","5/16/2003",136,"5/16/2003",2003136,136,25,25.9,26,"4/21/2003",111,2003111,"M",22.1,34,12.3,12.5,77.4,11.9,148.75,210.8,43.4,62.4,165,106,57,387,0.12,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"176",1006,2003,4,21,"1M","LRIS03","1M LRIS03","975-57601","5/16/2003",136,"5/16/2003",2003136,136,25,25.7,26,"4/21/2003",111,2003111,"M",22.4,34.2,14.1,13,75.3,11.8,153.4,231.705,41.1,63.6,164,105,50,375,0.11,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"177",1008,2003,4,21,"3O","LRIS03","3O LRIS03","957-57603","5/16/2003",136,"5/16/2003",2003136,136,25,25.8,26,"4/21/2003",111,2003111,"M",22,34.1,13.1,13.1,77.2,12.1,158.51,223.355,43.1,62.3,170,110,51,440,0.12,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"178",1023,2003,4,21,"3D","MIPI03","3D MIPI03","975-57618","5/19/2003",139,"5/19/2003",2003139,139,28,27.5,27,"4/21/2003",111,2003111,"M",23.6,36.2,13.4,13.2,80.5,12.6,166.32,240.73,44.3,61.5,187,128,81,450,0.12,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"179",1024,2003,4,21,"4E","MIPI03","4E MIPI03","975-57619","5/19/2003",139,"5/19/2003",2003139,139,28,26.5,27,"4/21/2003",111,2003111,"M",21.6,34,12.9,13.6,77.4,12.4,168.64,225.25,43.4,60.3,172,114,69,421,0.12,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"180",1025,2003,4,21,"5F","MIPI03","5F MIPI03","975-57620","5/19/2003",139,"5/19/2003",2003139,139,28,27.1,27,"4/21/2003",111,2003111,"M",23,35.6,12.8,13.7,79.3,12.6,172.62,235.85,43.7,60.1,184,125,75,426,0.13,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"181",1033,2003,4,21,"7R","EWIL03","7R EWIL03","975-57232","5/20/2003",140,"5/20/2003",2003140,140,29,27.5,27,"4/21/2003",111,2003111,"M",25.3,38.4,14.6,14.8,82.6,13.1,193.88,282.24,44.2,63.2,190,129,80,485,0.12,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"182",1034,2003,4,21,"8S","EWIL03","8S EWIL03","975-57233","5/20/2003",140,"5/20/2003",2003140,140,29,27.3,27,"4/21/2003",111,2003111,"M",22.2,38.7,14.1,14.1,81.4,16.5,232.65,272.835,42.7,62.3,187,127,78,430,0.12,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"183",1022,2003,4,21,"2C","MIPI03","2C MIPI03","975-57617","5/19/2003",139,"5/19/2003",2003139,139,28,27.6,28,"4/21/2003",111,2003111,"M",23,35.6,12.6,12.2,79.5,12.6,153.72,220.72,43.9,61.4,190,130,83,448,0.12,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,1.1684,3.937,4.318,32,61,33,1,1,1
"184",1012,2003,4,23,"7S","BRTN03","7S BRTN03","975-57607","5/17/2003",137,"5/17/2003",2003137,137,24,25.4,25,"4/23/2003",113,2003113,"M",21.7,34.4,12.9,12.7,76.2,12.7,161.29,220.16,41.8,60.4,153,95,52,407,0.12,16.06060606,17.17171717,11.28654971,3.080808081,5.555555556,0.643274854,1.5748,3.937,4.699,36,45,35,2,0,1
"185",1018,2003,4,24,"3Y","SWEG03","3Y SWEG03","975-57613","5/19/2003",139,"5/19/2003",2003139,139,25,25.8,26,"4/24/2003",114,2003114,"M",20.9,33.4,13,12.6,74.8,12.5,157.5,213.76,41.4,56.2,168,110,50,335,0.12,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,1.0414,3.9624,1.9558,36,45,35,2,0,1
"186",1019,2003,4,24,"4Z","SWEG03","4Z SWEG03","975-57614","5/19/2003",139,"5/19/2003",2003139,139,25,25.8,26,"4/24/2003",114,2003114,"M",21.51,33.5,13.4,12.8,75.7,11.99,153.472,219.425,42.2,53.9,161,105,55,356,0.13,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,1.0414,3.9624,1.9558,36,45,35,2,0,1
"187",1026,2003,4,24,"6G","ECRI03","6G ECRI03","975-57621","5/20/2003",140,"5/20/2003",2003140,140,26,26.6,27,"4/24/2003",114,2003114,"M",21.9,35,12.2,11.9,75.2,13.1,155.89,210.875,40.2,58.4,178,120,65,327,0.12,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,1.0414,3.9624,1.9558,36,45,35,2,0,1
"188",1040,2003,4,26,"1","TRUP03","01 TRUP03","975-57642","5/23/2003",143,"5/23/2003",2003143,143,27,26.1,26,"4/26/2003",116,2003116,"M",21.6,32.9,12.5,12.2,76.4,11.3,137.86,203.1575,43.5,56.9,172,114,55,297,0.12,17.72727273,17.32323232,12.42690058,4.04040404,6.262626263,1.198830409,1.1684,3.7338,1.9558,39,51,35,2,0,1
"189",1038,2003,4,26,"5Z","TRUP03","5Z TRUP03","975-57640","5/23/2003",143,"5/23/2003",2003143,143,27,27.2,27,"4/26/2003",116,2003116,"M",22.7,35.7,13,12.8,79.2,13,166.4,230.265,43.5,59.4,192,131,72,342,0.12,17.72727273,17.32323232,12.42690058,4.04040404,6.262626263,1.198830409,1.1684,3.7338,1.9558,39,51,35,2,0,1
"190",1042,2003,4,27,"3","COMP03","03 COMP03","975-57644","5/23/2003",143,"5/23/2003",2003143,143,26,26.3,26,"4/27/2003",117,2003117,"M",23.1,37.7,13.2,12.8,79.1,14.6,186.88,245.05,41.4,62.1,180,120,56,382,0.12,18.08080808,17.02020202,13.1871345,4.545454545,6.464646465,1.49122807,1.8542,3.048,1.3716,47,50,35,2,0,1
"191",1041,2003,4,27,"2","COMP03","02 COMP03","975-57643","5/23/2003",143,"5/23/2003",2003143,143,26,26.6,27,"4/27/2003",117,2003117,"M",23.1,36.6,13.1,13.2,81.6,13.5,178.2,240.645,45,62.7,187,122,64,422,0.12,18.08080808,17.02020202,13.1871345,4.545454545,6.464646465,1.49122807,1.8542,3.048,1.3716,47,50,35,2,0,1
"192",1043,2003,5,1,"SWB-W","BURP03","SWB-W BURP03","975-57648","5/27/2003",147,"5/27/2003",2003147,147,26,23.8,24,"5/1/2003",121,2003121,"M",17.6,27.7,12.8,10.5,62.9,10.1,106.05,161.3525,35.2,45,95,50,12,130,0.11,18.53535354,17.42424242,15.90643275,5.353535354,6.111111111,2.69005848,1.778,3.9624,1.3462,54,57,55,1,0,2
"193",1044,2003,5,1,"11","BURP03","11 BURP03","975-57649","5/27/2003",147,"5/27/2003",2003147,147,26,26.1,26,"5/1/2003",121,2003121,"M",22.9,35.6,13.2,12.8,78.7,12.7,162.56,231.4,43.1,58.6,169,115,55,312,0.12,18.53535354,17.42424242,15.90643275,5.353535354,6.111111111,2.69005848,1.778,3.9624,1.3462,54,57,55,1,0,2
"194",1047,2003,5,2,"55","MMUR03","55 MMUR03","975-57654","5/29/2003",149,"5/29/2003",2003149,149,27,27,27,"5/2/2003",122,2003122,"M",22.2,35,12.8,12.4,76.1,12.8,158.72,220.5,41.1,57.8,182,125,72,342,0.12,18.88888889,17.07070707,16.66666667,5.707070707,5.909090909,3.333333333,3.937,1.8034,1.8796,61,51,71,1,0,3
"195",1053,2003,5,12,"34","STAD03","34 STAD03","975-57661","6/4/2003",155,"6/4/2003",2003155,155,23,23,23,"5/12/2003",132,2003132,"M",21.9,33.1,12.7,11.8,76,11.2,132.16,202.7375,42.9,59.5,159,98,50,362,0.12,17.42424242,17.87878788,17.48538012,6.111111111,8.181818182,4.385964912,3.9624,7.0866,4.2672,57,66,81,0,0,2
"196",1056,2003,5,22,"90","DYCE03","90 DYCE03","954-57667","6/15/2003",166,"6/15/2003",2003166,166,24,24.3,24,"5/22/2003",142,2003142,"M",21.01,31.58,11.47,12.29,70.86,10.57,129.9053,187.5852,39.28,59.98,132,67.93,25,326,0.11,17.72727273,20.25252525,17.80701754,8.181818182,11.06060606,5.643274854,6.7564,2.3368,5.0546,66,119,91,0,7,0
"197",1060,2004,4,10,"16","MNDY04","16 MNDY04","975-57684","5/8/2004",129,"5/8/2004",2004129,129,28,27.1,27,"4/10/2004",101,2004101,"M",25.5,39.8,13.5,13.4,82,14.3,191.62,267.655,42.2,62.1,185,127,72,460,0.12,14.09090909,16.31313131,8.976608187,0.555555556,5.505050505,0.380116959,6.1976,2.5908,3.6576,31,53,10,0,6,0
"198",1069,2004,4,13,"94","TRUP04","94 TRUP04","975-57692","5/12/2004",133,"5/12/2004",2004133,133,29,27.9,28,"4/13/2004",104,2004104,"M",25.6,37.3,12.5,14.5,94,11.7,169.65,251.775,56.7,59.1,196,131,88,417,0.13,16.16161616,17.17171717,9.912280702,3.282828283,5.707070707,0.81871345,7.7216,3.9116,4.445,48,65,10,0,11,0
"199",1065,2004,4,14,"50","CCLI04","50 CCLI04","975-57688","5/8/2004",129,"5/8/2004",2004129,129,24,25.3,25,"4/14/2004",105,2004105,"M",20.3,33.3,12.9,12.6,75.6,13,163.8,212.2875,42.3,60.9,155,95,48,452,0.13,16.21212121,17.12121212,9.473684211,3.737373737,5.454545455,0.584795322,6.858,3.8608,8.3058,48,65,8,0,11,0
"200",1066,2004,4,14,"61","CCLI04","61 CCLI04","975-57689","5/8/2004",129,"5/8/2004",2004129,129,24,25.5,25,"4/14/2004",105,2004105,"M",21.9,34.2,13.5,13.4,76.4,12.3,164.82,229.995,42.2,59.6,158,101,48,453,0.13,16.21212121,17.12121212,9.473684211,3.737373737,5.454545455,0.584795322,6.858,3.8608,8.3058,48,65,8,0,11,0
"201",1073,2004,4,18,"40","FOWA04","40 FOWA04","975-57697","5/12/2004",133,"5/12/2004",2004133,133,24,25,25,"4/18/2004",109,2004109,"M",21.8,33.6,12.7,12.6,76,11.8,148.68,212.52,42.4,56.7,142,88,43,354,0.12,16.81818182,19.19191919,9.385964912,5,5.909090909,-0.526315789,3.683,4.0132,7.3406,48,74,9,0,11,0
"202",1074,2004,4,18,"51","FOWA04","51 FOWA04","975-57698","5/12/2004",133,"5/12/2004",2004133,133,24,25,25,"4/18/2004",109,2004109,"M",23.6,35.6,12.7,12.6,78.2,12,151.2,225.17,42.6,59.8,151,89,42,367,0.12,16.81818182,19.19191919,9.385964912,5,5.909090909,-0.526315789,3.683,4.0132,7.3406,48,74,9,0,11,0
"203",1076,2004,4,20,"73","WARC04","73 WARC04","975-57700","5/16/2004",137,"5/16/2004",2004137,137,26,26.2,26,"4/20/2004",111,2004111,"M",23,36,14,15.1,77.6,13,196.3,261.9,41.6,53.1,168,111,62,423,0.14,16.26262626,19.7979798,10.55555556,4.848484848,6.96969697,-0.204678363,3.0226,4.6228,8.3312,46,86,31,3,14,0
"204",1077,2004,4,20,"84","WARC04","84 WARC04","915-51301","5/16/2004",137,"5/16/2004",2004137,137,26,26.3,26,"4/20/2004",111,2004111,"M",25,36.3,12.4,13.3,78.5,11.3,150.29,233.2275,42.2,56.7,176,113,63,440,0.13,16.26262626,19.7979798,10.55555556,4.848484848,6.96969697,-0.204678363,3.0226,4.6228,8.3312,46,86,31,3,14,0
"205",1084,2004,4,22,"74","MINE04","74 MINE04","915-51309","5/19/2004",140,"5/19/2004",2004140,140,27,25.9,26,"4/22/2004",113,2004113,"M",24.6,36.2,14.1,14.4,79.9,11.6,167.04,257.925,43.7,60.7,169,109,56,417,0.12,17.57575758,19.8989899,11.52046784,6.717171717,6.767676768,0.292397661,2.5908,4.7752,7.6962,73,85,43,11,13,0
"206",1080,2004,4,24,"30","LOCO04","30 LOCO04","915-51305","5/17/2004",138,"5/17/2004",2004138,138,23,23,23,"4/24/2004",115,2004115,"M",20.4,33.4,12.9,12.8,72.3,13,166.4,214.595,38.9,57.3,140,82,42,347,0.12,17.17171717,21.86868687,12.74853801,5.707070707,9.545454545,1.257309942,3.9116,2.286,8.001,65,125,48,11,32,0
