year,id,age,nest,nestName,sex,tarsus,sevenPrimary,tailLength,calcAge,billNT,billD,billW,TEC,head,skull,wingChord,exp7Primary,mass,measurementDate,measurementJulDate,hatchDate,hatchDateJul,Date,Year,Month,Day,MaxTempMean1_11,MaxTempMean12_22,MaxTempMean23_33,leadMax34_44,MeanMaxTempIncubation,PrecipSum1_11,PrecipSum12_22,PrecipSum23_33,PrecipSum34_44,PrecipSumIncubation,GDDSum1_11,GDDSum12_22,GDDSum23_33,GDDSum34_44,GDDSumIncubation,CDDSum1_11,CDDSum12_22,CDDSum23_33,CDDSum34_44,CDDSumIncubation
1999,M8 EDB299,2,EDB,EDB299,F,13,0,0,2,5.8,6.1,7.1,10.4,29.4,19,0,NA,22,5/7/1999,1999127,5/5/1999,1999125,5/5/1999,1999,5,5,67.81818,70.81818,76.36364,80.18182,58.26316,0.33,0.37,0.19,0.32,1.14,77,111,150,197,29,4,4,31,54,0
1999,2 WDBL99,0,WDBL,WDBL99,NA,12.3,0,0,0,6.1,5.9,5.7,7.8,25.4,17.6,0,NA,18,5/7/1999,1999127,5/7/1999,1999127,5/7/1999,1999,5,7,67.45455,69,81.36364,75.45455,61.15789,0.33,0.48,0.08,0.48,0.83,71,96,199,149,63,1,4,56,29,4
1999,H3 CCLI99,9,CCLI,CCLI99,F,29.6,3,1,9,13.4,10.1,12.5,18.8,48.7,29.9,0,NA,110,5/10/1999,1999130,5/1/1999,1999121,5/1/1999,1999,5,1,70.27273,69.54545,73.90909,80.81818,54.31579,0.33,0.09,0.47,0,1.16,92,74,140,202,1,4,3,21,56,0
1999,A5 CCPL99,18,CCPL,CCPL99,F,54.7,48,19,18,19,12.6,12.5,31.5,68.5,37,101,NA,0,5/10/1999,1999130,4/22/1999,1999112,4/22/1999,1999,4,22,58.18182,69.18182,71.45455,74.27273,53.42105,0.74,0.33,0.09,0.47,1.45,4,88,104,141,10,0,4,4,30,0
1999,B6 CCPL99,18,CCPL,CCPL99,F,55.2,47,19,18,19.3,11.4,12.3,28.9,67.7,38.8,102,NA,0,5/10/1999,1999130,4/22/1999,1999112,4/22/1999,1999,4,22,58.18182,69.18182,71.45455,74.27273,53.42105,0.74,0.33,0.09,0.47,1.45,4,88,104,141,10,0,4,4,30,0
1999,C7 CCPL99,18,CCPL,CCPL99,F,51.2,37,15,18,18.2,12,12.5,29.4,65.2,35.8,88,NA,0,5/10/1999,1999130,4/22/1999,1999112,4/22/1999,1999,4,22,58.18182,69.18182,71.45455,74.27273,53.42105,0.74,0.33,0.09,0.47,1.45,4,88,104,141,10,0,4,4,30,0
1999,E8 KNOL99,22,KNOL,KNOL99,NA,60,63,29,22,20.5,12.2,14.2,33.4,75.5,42.1,114,NA,380,5/11/1999,1999131,4/19/1999,1999109,4/19/1999,1999,4,19,53.54545,70.45455,68.36364,73.36364,55.26316,0.83,0.33,0.09,0.39,1.48,0,92,65,127,26,0,4,3,14,0
1999,2-g RGBY99,17,RGBY,RGBY99,NA,52.5,36,11,17,17.7,11.2,13.1,25.7,65.5,39.8,89,NA,264,5/11/1999,1999131,4/24/1999,1999114,4/24/1999,1999,4,24,61.81818,67.81818,70.81818,76.36364,52,0.38,0.33,0.37,0.19,1.92,20,77,111,150,2,0,4,4,31,0
1999,3-p RGBY99,17,RGBY,RGBY99,NA,45,20,5,17,16.3,9.6,12,22.9,61.8,38.9,57,NA,164,5/11/1999,1999131,4/24/1999,1999114,4/24/1999,1999,4,24,61.81818,67.81818,70.81818,76.36364,52,0.38,0.33,0.37,0.19,1.92,20,77,111,150,2,0,4,4,31,0
1999,D7 MNDY99,28,MNDY,MNDY99,M,61.2,122,78,27.13,23.5,12.5,13.2,35.5,79,43.5,174,NA,400,5/17/1999,1999137,4/19/1999,1999109,4/19/1999,1999,4,19,53.54545,70.45455,68.36364,73.36364,55.26316,0.83,0.33,0.09,0.39,1.48,0,92,65,127,26,0,4,3,14,0
1999,F9 KNOL99,29,KNOL,KNOL99,M,64,126,68,26.88,25.8,13.3,14.2,39.5,84.4,44.9,183,NA,460,5/18/1999,1999138,4/19/1999,1999109,4/19/1999,1999,4,19,53.54545,70.45455,68.36364,73.36364,55.26316,0.83,0.33,0.09,0.39,1.48,0,92,65,127,26,0,4,3,14,0
1999,I2 KNOL99,29,KNOL,KNOL99,F,59,117,63,26.41,22.8,12,13.3,35.9,77,41.1,177,NA,380,5/18/1999,1999138,4/19/1999,1999109,4/19/1999,1999,4,19,53.54545,70.45455,68.36364,73.36364,55.26316,0.83,0.33,0.09,0.39,1.48,0,92,65,127,26,0,4,3,14,0
1999,J3 STAD99,27,STAD,STAD99,NA,57.4,118,53,27,21,12.7,12.1,33.6,72.7,39.1,168,NA,315,5/18/1999,1999138,4/21/1999,1999111,4/21/1999,1999,4,21,56.45455,69.90909,70.63636,74.54545,53.84211,0.74,0.33,0.09,0.47,1.45,1,91,90,149,19,0,4,4,30,0
1999,Q0 BISA99,26,BISA,BISA99,M,63.7,101,46,25.44,22.3,13.5,13.9,34.4,76.3,41.9,156,NA,420,5/18/1999,1999138,4/22/1999,1999112,4/22/1999,1999,4,22,58.18182,69.18182,71.45455,74.27273,53.42105,0.74,0.33,0.09,0.47,1.45,4,88,104,141,10,0,4,4,30,0
1999,S2 HAWA99,28,HAWA,HAWA99,M,63.3,118,62,26.41,23.9,14.4,13.5,36.6,80.3,43.7,174,NA,421,5/19/1999,1999139,4/21/1999,1999111,4/21/1999,1999,4,21,56.45455,69.90909,70.63636,74.54545,53.84211,0.74,0.33,0.09,0.47,1.45,1,91,90,149,19,0,4,4,30,0
1999,T3 HAWA99,28,HAWA,HAWA99,M,63.7,111,58,26.06,23.9,13.9,14.4,38.6,81.2,42.6,170,NA,500,5/19/1999,1999139,4/21/1999,1999111,4/21/1999,1999,4,21,56.45455,69.90909,70.63636,74.54545,53.84211,0.74,0.33,0.09,0.47,1.45,1,91,90,149,19,0,4,4,30,0
1999,Y8 MMUR99,28,MMUR,MMUR99,M,53.4,90,40,25.01,20.6,12.1,12.2,33.5,72.7,39.2,152,NA,245,5/19/1999,1999139,4/21/1999,1999111,4/21/1999,1999,4,21,56.45455,69.90909,70.63636,74.54545,53.84211,0.74,0.33,0.09,0.47,1.45,1,91,90,149,19,0,4,4,30,0
1999,C7 CCPL99,28,CCPL,CCPL99,F,59.5,112,67,26.39,23.6,12.3,12.5,36.9,77.2,40.3,167,NA,375,5/20/1999,1999140,4/22/1999,1999112,4/22/1999,1999,4,22,58.18182,69.18182,71.45455,74.27273,53.42105,0.74,0.33,0.09,0.47,1.45,4,88,104,141,10,0,4,4,30,0
1999,H2 MART99,28,MART,MART99,F,58.9,130,77,28,21.8,13,13.6,34.1,75.7,41.6,185,NA,357,5/20/1999,1999140,4/22/1999,1999112,4/22/1999,1999,4,22,58.18182,69.18182,71.45455,74.27273,53.42105,0.74,0.33,0.09,0.47,1.45,4,88,104,141,10,0,4,4,30,0
1999,J4 MART99,27,MART,MART99,M,61.9,124,61,27,22.7,13.2,13.5,35.1,78.3,43.2,174,NA,418,5/20/1999,1999140,4/23/1999,1999113,4/23/1999,1999,4,23,59.54545,68.09091,71.90909,74.54545,52,0.74,0.33,0.32,0.24,1.54,9,84,111,138,2,0,4,4,30,0
1999,K5 MART99,28,MART,MART99,F,59.7,126,80,28,22,12.9,13,35.9,77.3,41.4,187,NA,362,5/20/1999,1999140,4/22/1999,1999112,4/22/1999,1999,4,22,58.18182,69.18182,71.45455,74.27273,53.42105,0.74,0.33,0.09,0.47,1.45,4,88,104,141,10,0,4,4,30,0
1999,L6 EHCR99,28,EHCR,EHCR99,F,60.6,139,82,28,23.8,12.9,13.2,37.5,79.2,41.7,198,NA,427,5/21/1999,1999141,4/23/1999,1999113,4/23/1999,1999,4,23,59.54545,68.09091,71.90909,74.54545,52,0.74,0.33,0.32,0.24,1.54,9,84,111,138,2,0,4,4,30,0
1999,M7 EHCR99,28,EHCR,EHCR99,M,62.3,137,82,28,25.7,13.9,14.2,39.4,83.4,44,201,NA,432,5/21/1999,1999141,4/23/1999,1999113,4/23/1999,1999,4,23,59.54545,68.09091,71.90909,74.54545,52,0.74,0.33,0.32,0.24,1.54,9,84,111,138,2,0,4,4,30,0
1999,N8 EHCR99,28,EHCR,EHCR99,F,59.4,136,86,28,24.4,13.2,13.5,36.6,77.5,40.9,194,NA,400,5/21/1999,1999141,4/23/1999,1999113,4/23/1999,1999,4,23,59.54545,68.09091,71.90909,74.54545,52,0.74,0.33,0.32,0.24,1.54,9,84,111,138,2,0,4,4,30,0
1999,R2 SWEG99,28,SWEG,SWEG99,NA,59.5,128,82,27.51,23.6,13.3,12.7,37.1,79.2,42.1,191,NA,415,5/24/1999,1999144,4/26/1999,1999116,4/26/1999,1999,4,26,66.90909,67.45455,69,81.36364,51.36842,0,0.33,0.48,0.08,1.87,47,71,96,199,0,3,1,4,56,0
1999,S3 SWEG99,27,SWEG,SWEG99,M,58.1,114,62,26.28,23.3,12.3,11.1,36,76,40,171,NA,360,5/24/1999,1999144,4/27/1999,1999117,4/27/1999,1999,4,27,68.18182,67.63636,69.27273,82,51.63158,0,0.33,0.48,0.08,1.87,63,70,94,206,0,4,0,4,61,0
1999,T4 EPLN99,27,EPLN,EPLN99,F,59.1,125,70,27,23.1,12,12.2,35.5,77.5,42,185,NA,402,5/24/1999,1999144,4/27/1999,1999117,4/27/1999,1999,4,27,68.18182,67.63636,69.27273,82,51.63158,0,0.33,0.48,0.08,1.87,63,70,94,206,0,4,0,4,61,0
1999,U5 EPLN99,27,EPLN,EPLN99,NA,57.7,124,70,27,21.6,13.5,12.8,33.4,74.2,40.8,179,NA,402,5/24/1999,1999144,4/27/1999,1999117,4/27/1999,1999,4,27,68.18182,67.63636,69.27273,82,51.63158,0,0.33,0.48,0.08,1.87,63,70,94,206,0,4,0,4,61,0
1999,X8 ETNL99,31,ETNL,ETNL99,NA,57.2,154,109,31,24,13.8,13.6,38,81.3,43.3,216,NA,417,5/25/1999,1999145,4/24/1999,1999114,4/24/1999,1999,4,24,61.81818,67.81818,70.81818,76.36364,52,0.38,0.33,0.37,0.19,1.92,20,77,111,150,2,0,4,4,31,0
1999,Y9 ETNL99,31,ETNL,ETNL99,F,56.2,145,97,31,23.5,13.6,13.3,36.4,79,42.6,218,NA,370,5/25/1999,1999145,4/24/1999,1999114,4/24/1999,1999,4,24,61.81818,67.81818,70.81818,76.36364,52,0.38,0.33,0.37,0.19,1.92,20,77,111,150,2,0,4,4,31,0
1999,Z0 WWLG99,27,WWLG,WWLG99,NA,63.6,134,77,27,25.3,14.7,14.3,37.6,82.6,45,194,NA,470,5/25/1999,1999145,4/28/1999,1999118,4/28/1999,1999,4,28,68.81818,68.27273,69.54545,81.72727,50.89474,0.01,0.41,0.39,0.08,1.87,78,73,90,208,0,4,3,1,62,0
1999,D9 HOMT99,27,HOMT,HOMT99,F,58.3,119,63,27,24.6,12.6,12.3,36.6,78.2,41.6,175,NA,360,5/26/1999,1999146,4/29/1999,1999119,4/29/1999,1999,4,29,70.18182,68.18182,71.27273,80.90909,51.89474,0.31,0.11,0.39,0.08,1.47,88,68,103,209,0,4,3,4,63,0
1999,F1 NKEN99,31,NKEN,NKEN99,M,60.2,148,90,31,23.8,13,12.6,35.9,77,41.1,208,NA,355,5/27/1999,1999147,4/26/1999,1999116,4/26/1999,1999,4,26,66.90909,67.45455,69,81.36364,51.36842,0,0.33,0.48,0.08,1.87,47,71,96,199,0,3,1,4,56,0
1999,I4 CCLI99,30,CCLI,CCLI99,M,63.4,138,85,28.01,26.3,13.7,13.5,39.5,82.6,43.1,198,NA,420,5/31/1999,1999151,5/1/1999,1999121,5/1/1999,1999,5,1,70.27273,69.54545,73.90909,80.81818,54.31579,0.33,0.09,0.47,0,1.16,92,74,140,202,1,4,3,21,56,0
1999,J5 CCLI99,30,CCLI,CCLI99,M,60.6,140,88,28.23,26.6,13.7,13.9,38,81.5,43.5,198,NA,382,5/31/1999,1999151,5/1/1999,1999121,5/1/1999,1999,5,1,70.27273,69.54545,73.90909,80.81818,54.31579,0.33,0.09,0.47,0,1.16,92,74,140,202,1,4,3,21,56,0
1999,K6 CCLI99,30,CCLI,CCLI99,M,57.8,108,42,25.55,23.7,13.4,14,36,78.2,42.2,165,NA,320,5/31/1999,1999151,5/1/1999,1999121,5/1/1999,1999,5,1,70.27273,69.54545,73.90909,80.81818,54.31579,0.33,0.09,0.47,0,1.16,92,74,140,202,1,4,3,21,56,0
1999,L7 EDB299,26,EDB,EDB299,NA,62.4,99,39,26,24.5,14.3,14,36.4,79.5,43.1,158,NA,430,5/31/1999,1999151,5/5/1999,1999125,5/5/1999,1999,5,5,67.81818,70.81818,76.36364,80.18182,58.26316,0.33,0.37,0.19,0.32,1.14,77,111,150,197,29,4,4,31,54,0
1999,N9 EDB299,26,EDB,EDB299,M,62.8,111,57,26,23.1,14.1,14.9,36.1,78.2,42.1,172,NA,410,5/31/1999,1999151,5/5/1999,1999125,5/5/1999,1999,5,5,67.81818,70.81818,76.36364,80.18182,58.26316,0.33,0.37,0.19,0.32,1.14,77,111,150,197,29,4,4,31,54,0
1999,S3 SWEG99,34,SWEG,SWEG99,NA,NA,153,110,34,NA,NA,NA,NA,NA,NA,216,NA,384,5/31/1999,1999151,4/27/1999,1999117,4/27/1999,1999,4,27,68.18182,67.63636,69.27273,82,51.63158,0,0.33,0.48,0.08,1.87,63,70,94,206,0,4,0,4,61,0
1999,Q2 ROG299,24,ROG,ROG299,NA,57.3,83,34,24.72,22.1,13.5,12.8,33.6,71.7,38.1,137,NA,375,6/1/1999,1999152,5/8/1999,1999128,5/8/1999,1999,5,8,67.63636,69.27273,82,74.63636,62.15789,0.33,0.48,0.08,0.48,0.75,70,94,206,143,78,0,4,61,24,4
1999,3-y JOHN99,15,JOHN,JOHN99,F,41.1,25,7,15,15.2,10.7,12.6,23.6,58.9,35.3,57,NA,125,6/1/1999,1999152,5/17/1999,1999137,5/17/1999,1999,5,17,69.09091,79.27273,77.36364,81.90909,68.52632,0.48,0.08,0.48,1.25,0.33,102,174,172,212,118,4,42,43,59,4
1999,W8 BLAC99,27,BLAC,BLAC99,F,59.1,108,57,25.94,22.4,12.3,12.2,34.1,75.5,41.4,161,NA,290,6/7/1999,1999158,5/11/1999,1999131,5/11/1999,1999,5,11,68.36364,73.36364,80.36364,75.18182,63.84211,0.09,0.39,0.08,0.48,1.07,65,127,202,135,92,3,14,56,18,4
1999,1 LEOP99,14,LEOP,LEOP99,NA,44,31,11,14,17.7,10.5,12,27.7,61.9,34.2,71,NA,120,6/7/1999,1999158,5/24/1999,1999144,5/24/1999,1999,5,24,74.54545,80.72727,75.72727,85.27273,69.89474,0.47,0.01,0.47,1.66,0.42,149,200,140,269,167,30,54,23,106,8
1999,A7 PAR299,23,PAR,PAR299,NA,55.6,76,25,23,21.2,12.6,13.4,34.5,74.2,39.7,130,NA,365,6/15/1999,1999166,5/23/1999,1999143,5/23/1999,1999,5,23,73.90909,80.81818,75.36364,84.63636,69.78947,0.47,0,0.48,1.66,0.42,140,202,136,264,162,21,56,19,101,8
1999,C9 PGRO99,30,PGRO,PGRO99,NA,61.1,150,84,28.45,27.6,13.8,14.2,41.6,84.6,43,212,NA,408,6/17/1999,1999168,5/18/1999,1999138,5/18/1999,1999,5,18,69,81.36364,75.45455,82.72727,69.31579,0.48,0.08,0.48,1.48,0.33,96,199,149,219,133,4,56,29,59,4
1999,D0 PGRO99,30,PGRO,PGRO99,NA,60.6,143,68,27.52,25.2,13.6,14.7,36.9,81.5,44.6,201,NA,365,6/17/1999,1999168,5/18/1999,1999138,5/18/1999,1999,5,18,69,81.36364,75.45455,82.72727,69.31579,0.48,0.08,0.48,1.48,0.33,96,199,149,219,133,4,56,29,59,4
1999,X8 ETNL99,58,ETNL,ETNL99,NA,NA,234,NA,58,NA,NA,NA,NA,NA,NA,290,NA,NA,6/21/1999,1999172,4/24/1999,1999114,4/24/1999,1999,4,24,61.81818,67.81818,70.81818,76.36364,52,0.38,0.33,0.37,0.19,1.92,20,77,111,150,2,0,4,4,31,0
2001,3K JSUP01,27,JSUP,JSUP01,M,61.3,120,59,26.38,21.4,13.2,13,33.7,75.7,42,181,NA,415,5/15/2001,2001135,4/18/2001,2001108,4/18/2001,2001,4,18,62,72.81818,67.90909,66.27273,52.21053,0.21,0.09,0.52,1.43,0.82,49,105,76,93,17,8,10,6,0,0
2003,1N JUDD03,25,JUDD,JUDD03,F,58.1,111,52,25.88,21.8,12.3,12.7,32.7,76.4,43.7,164,64,398,5/12/2003,2003132,4/16/2003,2003106,4/16/2003,2003,4,16,59.27273,64.54545,62.63636,66.18182,46.68421,0.45,0.73,1.2,1.13,2.72,34,47,50,75,24,1,2,0,0,1
2003,2O JUDD03,25,JUDD,JUDD03,F,59.4,104,56,25.79,21.5,12.9,12.8,33.6,74.4,40.8,160,47,405,5/12/2003,2003132,4/16/2003,2003106,4/16/2003,2003,4,16,59.27273,64.54545,62.63636,66.18182,46.68421,0.45,0.73,1.2,1.13,2.72,34,47,50,75,24,1,2,0,0,1
2003,3P JUDD03,25,JUDD,JUDD03,F,60.7,121,77,27.06,22.1,11.8,11.6,33.1,74.4,41.3,178,70,380,5/12/2003,2003132,4/15/2003,2003105,4/15/2003,2003,4,15,59.90909,63.90909,63.18182,65.90909,45.21053,0.45,0.46,1.47,1.13,2.72,35,39,51,75,8,1,2,0,0,0
2003,4Q HAWA03,25,HAWA,HAWA03,M,64.2,110,59,26.06,23.2,14,12.7,35.4,78.3,42.9,169,62,430,5/12/2003,2003132,4/16/2003,2003106,4/16/2003,2003,4,16,59.27273,64.54545,62.63636,66.18182,46.68421,0.45,0.73,1.2,1.13,2.72,34,47,50,75,24,1,2,0,0,1
2003,5R HAWA03,25,HAWA,HAWA03,M,62.8,112,59,26.12,22,13,13.6,31,76.6,45.6,170,64,430,5/12/2003,2003132,4/16/2003,2003106,4/16/2003,2003,4,16,59.27273,64.54545,62.63636,66.18182,46.68421,0.45,0.73,1.2,1.13,2.72,34,47,50,75,24,1,2,0,0,1
2003,6S HAWA03,25,HAWA,HAWA03,M,59.9,97,50,25.43,21.3,12,13.9,32.6,76.1,43.5,158,50,392,5/12/2003,2003132,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,7T HAWA03,25,HAWA,HAWA03,F,60.2,110,62,26.16,21.9,12.5,11.7,34.9,76.3,41.4,169,68,409,5/12/2003,2003132,4/16/2003,2003106,4/16/2003,2003,4,16,59.27273,64.54545,62.63636,66.18182,46.68421,0.45,0.73,1.2,1.13,2.72,34,47,50,75,24,1,2,0,0,1
2003,8U HAWA03,25,HAWA,HAWA03,M,61.2,102,52,25.62,22.4,12.8,13.2,34.2,78.9,44.7,166,59,442,5/12/2003,2003132,4/16/2003,2003106,4/16/2003,2003,4,16,59.27273,64.54545,62.63636,66.18182,46.68421,0.45,0.73,1.2,1.13,2.72,34,47,50,75,24,1,2,0,0,1
2003,9V HAWA03,25,HAWA,HAWA03,M,58.8,77,34,24.59,19.7,12.1,13.2,30.9,71.1,40.2,132,37,305,5/12/2003,2003132,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,0W ALOT03,28,ALOT,ALOT03,M,63.1,128,72,27.1,22.8,12.1,13,36.4,78.8,42.4,183,80,394,5/14/2003,2003134,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,1X ALOT03,28,ALOT,ALOT03,F,58.9,118,68,26.61,22.4,12.3,12,35,76.3,41.3,176,73,383,5/14/2003,2003134,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,2Y ALOT03,28,ALOT,ALOT03,F,58.8,122,68,26.75,22.7,12.8,12.9,36.1,77,40.9,180,71,353,5/14/2003,2003134,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,3Z ALOT03,28,ALOT,ALOT03,M,63.7,128,78,27.34,23.9,12.5,13.7,34.7,81.6,46.9,188,75,450,5/14/2003,2003134,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,9A HOMS03,29,HOMS,HOMS03,M,59.6,129,76,27.3,22,12,12.6,33.8,75.7,41.9,189,87,325,5/15/2003,2003135,4/18/2003,2003108,4/18/2003,2003,4,18,56.18182,65.45455,64.45455,65.27273,46.10526,0.53,0.7,1.15,1.13,2.24,17,55,61,75,18,0,2,0,0,1
2003,0B HOMS03,29,HOMS,HOMS03,F,60.2,131,80,27.53,22.6,12.2,12.6,35.2,76.6,41.4,189,83,325,5/15/2003,2003135,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,1C HOMS03,29,HOMS,HOMS03,M,61.9,136,86,27.98,23.6,12.4,14.2,37.3,80,42.7,199,86,367,5/15/2003,2003135,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,2D FOHA03,30,FOHA,FOHA03,M,61.3,140,90,28.32,23.9,13.3,13.1,36.6,80.1,43.5,198,98,395,5/15/2003,2003135,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,3E FOHA03,30,FOHA,FOHA03,F,58.5,135,92,28.23,22.7,11.8,12.1,35,76.8,41.8,191,95,310,5/15/2003,2003135,4/17/2003,2003107,4/17/2003,2003,4,17,57,65.27273,63.27273,66,47,0.53,0.69,1.16,1.13,2.7,18,55,49,78,18,0,2,0,0,1
2003,4F BROT03,24,BROT,BROT03,F,60.5,100,55,25.65,21.7,12.7,13.4,32.7,72.8,40.1,155,55,447,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,5G BROT03,25,BROT,BROT03,M,63.2,111,60,26.12,23.6,13.1,13.3,37,78,41,171,62,370,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,6H BROT03,25,BROT,BROT03,F,61.1,108,61,26.06,23.8,12.4,12.4,35.4,77.4,42,168,64,370,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,7I BROT03,25,BROT,BROT03,F,60.4,108,63,26.13,23.7,13,13.6,36.6,77.4,40.8,166,61,368,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,8J BROT03,25,BROT,BROT03,M,62.4,106,57,25.88,22.1,12.5,12.3,34,77.4,43.4,165,66,387,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,9K LRIS03,25,LRIS,LRIS03,F,57.4,110,50,25.8,19.8,11.7,11.8,32,73.3,41.3,168,61,342,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,0L LRIS03,25,LRIS,LRIS03,F,59.8,102,49,25.54,21.5,12.9,13.4,34.3,76,41.7,160,58,355,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,1M LRIS03,25,LRIS,LRIS03,M,63.6,105,50,25.65,22.4,13,14.1,34.2,75.3,41.1,164,62,375,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,2N LRIS03,25,LRIS,LRIS03,F,60.7,107,55,25.85,21.2,12.5,13.6,32.7,74.2,41.5,163,61,370,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,3O LRIS03,25,LRIS,LRIS03,M,62.3,110,51,25.83,22,13.1,13.1,34.1,77.2,43.1,170,61,440,5/16/2003,2003136,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
2003,5Q BRTN03,24,BRTN,BRTN03,F,59.5,97,53,25.51,21.4,14.2,13.6,33.5,72.6,39.1,152,50,387,5/17/2003,2003137,4/21/2003,2003111,4/21/2003,2003,4,21,60.36364,66,62.72727,64.45455,50.78947,0.46,1.55,0.71,2.79,1.7,32,61,51,66,33,1,1,0,0,1
2003,6R BRTN03,24,BRTN,BRTN03,F,55.9,95,51,25.4,21.6,13.7,12.7,34.5,71.8,37.3,154,51,354,5/17/2003,2003137,4/22/2003,2003112,4/22/2003,2003,4,22,61.36364,63.54545,63.72727,64.54545,51.15789,0.67,1.46,0.77,2.71,1.81,38,45,59,66,35,2,0,0,0,1
2003,7S BRTN03,24,BRTN,BRTN03,M,60.4,95,52,25.43,21.7,12.7,12.9,34.4,76.2,41.8,153,47,407,5/17/2003,2003137,4/22/2003,2003112,4/22/2003,2003,4,22,61.36364,63.54545,63.72727,64.54545,51.15789,0.67,1.46,0.77,2.71,1.81,38,45,59,66,35,2,0,0,0,1
2003,8T MNDY03,29,MNDY,MNDY03,F,60.3,134,86,27.91,23.6,13,14,35.5,77.6,42.1,191,92,390,5/17/2003,2003137,4/19/2003,2003109,4/19/2003,2003,4,19,59.45455,64.09091,65.36364,63.90909,47.21053,0.53,0.7,1.53,2.66,1.96,33,42,69,66,18,1,1,0,0,1
2003,9U MNDY03,29,MNDY,MNDY03,M,63.8,135,87,27.99,23.1,13.5,13.6,36.1,80.1,44,197,85,450,5/17/2003,2003137,4/19/2003,2003109,4/19/2003,2003,4,19,59.45455,64.09091,65.36364,63.90909,47.21053,0.53,0.7,1.53,2.66,1.96,33,42,69,66,18,1,1,0,0,1
2003,0V MNDY03,29,MNDY,MNDY03,F,57.7,120,74,26.91,21.1,12,12.1,33.7,73.8,40.1,175,79,356,5/17/2003,2003137,4/20/2003,2003110,4/20/2003,2003,4,20,60.45455,65.36364,63.36364,64.18182,49.05263,0.46,0.7,1.56,2.79,1.92,33,54,57,66,23,1,1,0,0,1
